Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country
Balanced Growth,Listed equity,STRAUMANN HOLDING AG COMMON STOCK CHF 0.01,BQ7ZV06,SEDOL,
Balanced Growth,Listed equity,STRIKE ENERGY LIMITED,B01NQF4,SEDOL,
Balanced Growth,Listed equity,SUBARU CORPORATION,6356406,SEDOL,
Balanced Growth,Listed equity,SUMITOMO ELECTRIC IND,6858708,SEDOL,
Balanced Growth,Listed equity,SUMITOMO METAL MINING CO,6858849,SEDOL,
Balanced Growth,Listed equity,SUMITOMO MITSUI FINANCIAL GROUP INC ADR USD,2267513,SEDOL,
Balanced Growth,Listed equity,SUMITOMO MITSUI FINL GRP,6563024,SEDOL,
Balanced Growth,Listed equity,SUMITOMO MITSUI TRUST,6431897,SEDOL,
Balanced Growth,Listed equity,SUMITOMO RUBBER IND,6858991,SEDOL,
Balanced Growth,Listed equity,SUN ART RETAIL GROUP,B3MPN59,SEDOL,
Balanced Growth,Listed equity,SUN HUNG KAI PROPERTIES,6859927,SEDOL,
Balanced Growth,Listed equity,SUN PHARMACEUTICAL IND,6582483,SEDOL,
Balanced Growth,Listed equity,SUNAC CHINA HOLDINGS,B4XRPN3,SEDOL,
Balanced Growth,Listed equity,SUNCOR ENERGY,B3NB1P2,SEDOL,
Balanced Growth,Listed equity,SUNCOR ENERGY INC COMMON STOCK CAD 0,B3NB0P5,SEDOL,
Balanced Growth,Listed equity,SUNCORP GROUP,6585084,SEDOL,
Balanced Growth,Listed equity,SUNDRUG CO,6817895,SEDOL,
Balanced Growth,Listed equity,SUNSHINE INSURANCE GROUP CO LTD COMMON STOCK HKD 1,BPCS4V5,SEDOL,
Balanced Growth,Listed equity,SUNTORY BEVERAGE & FOOD,BBD7Q84,SEDOL,
Balanced Growth,Listed equity,SUPER RETAIL GROUP LTD,B01C7R0,SEDOL,
Balanced Growth,Listed equity,SUPERLOOP LIMITED,BYPC6V1,SEDOL,
Balanced Growth,Listed equity,SUZANO ON,B02GKC7,SEDOL,
Balanced Growth,Listed equity,SUZUKI MOTOR CORP,6865504,SEDOL,
Balanced Growth,Listed equity,SVENSKA HANDELSBANKEN AB ADR USD,B3F2FG2,SEDOL,
Balanced Growth,Listed equity,SVENSKA HANDELSBK A,BXDZ9Q1,SEDOL,
Balanced Growth,Listed equity,SVITZER GROUP A/S COMMON STOCK DKK 10,BPXW7F1,SEDOL,
Balanced Growth,Listed equity,SWATCH GROUP NAM,7184736,SEDOL,
Balanced Growth,Listed equity,SWEDBANK,4846523,SEDOL,
Balanced Growth,Listed equity,SWISS LIFE HOLDING,7437805,SEDOL,
Balanced Growth,Listed equity,SWISS RE,B545MG5,SEDOL,
Balanced Growth,Listed equity,SYDBANK AS COMMON STOCK DKK 10,B06JSP1,SEDOL,
Balanced Growth,Listed equity,SYMBOTIC INC COMMON STOCK USD 0.0001,BPG82M8,SEDOL,
Balanced Growth,Listed equity,SYNCHRONY FINANCIAL,BP96PS6,SEDOL,
Balanced Growth,Listed equity,SYRAH RESOURCES LIMITED,B23HV20,SEDOL,
Balanced Growth,Listed equity,SYSCO CORP,2868165,SEDOL,
Balanced Growth,Listed equity,T&D HOLDINGS,6744294,SEDOL,
Balanced Growth,Listed equity,T-MOBILE US,B94Q9V0,SEDOL,
Balanced Growth,Listed equity,TABCORP HOLDINGS,6873262,SEDOL,
Balanced Growth,Listed equity,TAG Immobilien AG,5735631,SEDOL,
Balanced Growth,Listed equity,TAIWAN SAKURA CORP COMMON STOCK TWD 10,6874027,SEDOL,
Balanced Growth,Listed equity,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR USD,2113382,SEDOL,
Balanced Growth,Listed equity,TAIWAN SEMICONDUCTOR MFG,6889106,SEDOL,
Balanced Growth,Listed equity,TAKEDA PHARMACEUTICAL,6870445,SEDOL,
Balanced Growth,Listed equity,TAL EDUCATION GROUP ADR,B4MGD82,SEDOL,
Balanced Growth,Listed equity,TALABAT HOLDING PLC COMMON STOCK AED 0.04,BRPSDQ4,SEDOL,
Balanced Growth,Listed equity,TANABE ENGINEERING CORP COMMON STOCK JPY,6899956,SEDOL,
Balanced Growth,Listed equity,TARGA RESOURCES CORP,B55PZY3,SEDOL,
Balanced Growth,Listed equity,TATA CONSULTANCY,B01NPJ1,SEDOL,
Balanced Growth,Listed equity,TATA MOTORS,B611LV1,SEDOL,
Balanced Growth,Listed equity,TAURON POLSKA ENERGIA SA COMMON STOCK PLN 5,B5P7L41,SEDOL,
Balanced Growth,Listed equity,TE CONNECTIVITY PLC COMMON STOCK USD 0.01,BRC3N84,SEDOL,
Balanced Growth,Listed equity,TEBIAN ELEC APP A (HK-C),BP3R4H7,SEDOL,
Balanced Growth,Listed equity,TECH MAHINDRA,BWFGD63,SEDOL,
Balanced Growth,Listed equity,TECHNOLOGY ONE LTD,6302410,SEDOL,
Balanced Growth,Listed equity,TECHTRONIC INDUSTRIES CO,B0190C7,SEDOL,
Balanced Growth,Listed equity,TECK RESOURCES B,2879327,SEDOL,
Balanced Growth,Listed equity,TEIKOKU TSUSHIN KOGYO CO LTD COMMON STOCK JPY,6881027,SEDOL,
Balanced Growth,Listed equity,TEL AVIV STOCK EXCHANGE LTD COMMON STOCK ILS,BK5HCP4,SEDOL,
Balanced Growth,Listed equity,TELE2 B,B97C733,SEDOL,
Balanced Growth,Listed equity,TELEF BRASIL ON (NEW),B6XFBX3,SEDOL,
Balanced Growth,Listed equity,TELEFONICA BRASIL SA ADR USD,BMDB207,SEDOL,
Balanced Growth,Listed equity,TELENOR,4732495,SEDOL,
Balanced Growth,Listed equity,TELEPERFORMANCE,5999330,SEDOL,
Balanced Growth,Listed equity,TELIA CO,5978384,SEDOL,
Balanced Growth,Listed equity,TELIA CO AB ADR USD,B3F2DW4,SEDOL,
Balanced Growth,Listed equity,TELIA CO AB COMMON STOCK SEK 3.2,7520880,SEDOL,
Balanced Growth,Listed equity,TELIX PHARMACEUTICALS LTD,BF7M092,SEDOL,
Balanced Growth,Listed equity,TELSTRA GROUP,6087289,SEDOL,
Balanced Growth,Listed equity,TENAGA NASIONAL,6904612,SEDOL,
Balanced Growth,Listed equity,TENCENT HOLDINGS LI (CN),BMMV2K8,SEDOL,
Balanced Growth,Listed equity,TENCENT HOLDINGS LTD ADR USD 0.00002,B3F2DZ7,SEDOL,
Balanced Growth,Listed equity,TERNIUM SA ADR USD 1,B0XGGY0,SEDOL,
Balanced Growth,Listed equity,TERUMO CORP,6885074,SEDOL,
Balanced Growth,Listed equity,TESCO,BLGZ986,SEDOL,
Balanced Growth,Listed equity,TESLA,B616C79,SEDOL,
Balanced Growth,Listed equity,TEVA PHARMA IND ADR,2883878,SEDOL,
Balanced Growth,Listed equity,TEXAS INSTRUMENTS,2885409,SEDOL,
Balanced Growth,Listed equity,TEXAS PACIFIC LAND CORP COMMON STOCK USD,BM99VY2,SEDOL,
Balanced Growth,Listed equity,TEXTRON,2885937,SEDOL,
Balanced Growth,Listed equity,TFI INTERNATIONAL,BDRXBF4,SEDOL,
Balanced Growth,Listed equity,TFI INTERNATIONAL INC COMMON STOCK CAD 0,BYPJP59,SEDOL,
Balanced Growth,Listed equity,THAI BEVERAGE PCL COMMON STOCK SGD 1,B15F664,SEDOL,
Balanced Growth,Listed equity,THE A2 MILK COMPANY LTD,BWSRTS7,SEDOL,
Balanced Growth,Listed equity,THE CIGNA GROUP,BHJ0775,SEDOL,
Balanced Growth,Listed equity,THE LOTTERY CORPORATION,BNRQW72,SEDOL,
Balanced Growth,Listed equity,THERMO FISHER SCIENTIFIC,2886907,SEDOL,
Balanced Growth,Listed equity,TIAN DI SCIENCE A (HK-C),BP3R8L9,SEDOL,
Balanced Growth,Listed equity,TIANFENG SEC A(HK-C),BK94886,SEDOL,
Balanced Growth,Listed equity,TIANSHAN MATERIAL CO LTD COMMON STOCK CNY 1,BD5LV72,SEDOL,
Balanced Growth,Listed equity,TIGERS POLYMER CORP COMMON STOCK JPY,6891305,SEDOL,
Balanced Growth,Listed equity,TIM SA ON,BN71RB6,SEDOL,
Balanced Growth,Listed equity,TIM SA/BRAZIL ADR USD,BK531P5,SEDOL,
Balanced Growth,Listed equity,TIS INC COMMON STOCK JPY,B2Q4CR0,SEDOL,
Balanced Growth,Listed equity,TITAN COMPANY,6139340,SEDOL,
Balanced Growth,Listed equity,TJX COMPANIES,2989301,SEDOL,
Balanced Growth,Listed equity,TOAST INC COMMON STOCK USD 0.000001,BP6D7B7,SEDOL,
Balanced Growth,Listed equity,TOKIO MARINE HOLDINGS,6513126,SEDOL,
Balanced Growth,Listed equity,TOKYO ELECTRIC POWER CO,6895404,SEDOL,
Balanced Growth,Listed equity,TOKYO ELECTRON,6895675,SEDOL,
Balanced Growth,Listed equity,TOKYO GAS CO,6895448,SEDOL,
Balanced Growth,Listed equity,TOPPAN HOLDINGS,6897024,SEDOL,
Balanced Growth,Listed equity,TOPSPORTS INTERNATIONAL HOLDINGS LTD COMMON STOCK HKD 0.0000,BJRFW26,SEDOL,
Balanced Growth,Listed equity,TOTALENERGIES,B15C557,SEDOL,
Balanced Growth,Listed equity,TOYOTA INDUSTRIES CORP,6900546,SEDOL,
Balanced Growth,Listed equity,TOYOTA TSUSHO,6900580,SEDOL,
Balanced Growth,Listed equity,TPG TELECOM,BMB2257,SEDOL,
Balanced Growth,Listed equity,TRADE DESK A,BD8FDD1,SEDOL,
Balanced Growth,Listed equity,TRANE TECHNOLOGIES,BK9ZQ96,SEDOL,
Balanced Growth,Listed equity,TRATON SE COMMON STOCK EUR,BK4PR10,SEDOL,
Balanced Growth,Listed equity,TRAVEL + LEISURE CO COMMON STOCK USD 0.01,BMXYT16,SEDOL,
Balanced Growth,Listed equity,TRAVELERS COS (THE),2769503,SEDOL,
Balanced Growth,Listed equity,TREASURY WINE ESTATES,B61JC67,SEDOL,
Balanced Growth,Listed equity,TREND MICRO,6125286,SEDOL,
Balanced Growth,Listed equity,TRENT,BDDRN32,SEDOL,
Balanced Growth,Listed equity,TRIP COM GROUP LTD ADR,BK1K3N2,SEDOL,
Balanced Growth,Listed equity,TRUE CORP PCL FOREIGN SH. THB 4,BQKRHQ7,SEDOL,
Balanced Growth,Listed equity,TRUE CORP PCL NVDR THB 4,BQKRHP6,SEDOL,
Balanced Growth,Listed equity,TRUIST FINANCIAL CORP,BKP7287,SEDOL,
Balanced Growth,Listed equity,TRYG,BXDZ972,SEDOL,
Balanced Growth,Listed equity,TUAS LTD,BM94P78,SEDOL,
Balanced Growth,Listed equity,TUPRAS TURKIYE PETROL,B03MYT9,SEDOL,
Balanced Growth,Listed equity,TURK HAVA YOLLARI,B03MYK0,SEDOL,
Balanced Growth,Listed equity,TURKCELL ILETISIM HIZMET,B03MYN3,SEDOL,
Balanced Growth,Listed equity,TURKIYE GARANTI BANKASI,B03MYP5,SEDOL,
Balanced Growth,Listed equity,TURKIYE IS BANKASI C,B03MYS8,SEDOL,
Balanced Growth,Listed equity,TURKIYE SINAI KALKINMA BANKASI AS COMMON STOCK TRY 1,B03MY88,SEDOL,
Balanced Growth,Listed equity,TURVO INTERNATIONAL CO LTD COMMON STOCK TWD 10,B4T5HX5,SEDOL,
Balanced Growth,Listed equity,TWILIO A,BD6P5Q0,SEDOL,
Balanced Growth,Listed equity,TXNM ENERGY INC,2707826,SEDOL,
Balanced Growth,Listed equity,TYSON FOODS A,2909730,SEDOL,
Balanced Growth,Listed equity,UACJ CORP COMMON STOCK JPY,B0N9WZ2,SEDOL,
Balanced Growth,Listed equity,UBER TECHNOLOGIES,BK6N347,SEDOL,
Balanced Growth,Listed equity,UBS GROUP AG COMMON STOCK CHF 0.1,BRJL176,SEDOL,
Balanced Growth,Listed equity,UBS GROUP AG COMMON STOCK CHF 0.1,BRTR118,SEDOL,
Balanced Growth,Listed equity,ULTA BEAUTY,B28TS42,SEDOL,
Balanced Growth,Listed equity,UNI-CHARM CORP,6911485,SEDOL,
Balanced Growth,Listed equity,UNI-PRESIDENT ENT.,6700393,SEDOL,
Balanced Growth,Listed equity,UNIBAIL-RODAMCO-WESTFIELD,BDDR365,SEDOL,
Balanced Growth,Listed equity,UNICREDIT,BYMXPS7,SEDOL,
Balanced Growth,Listed equity,UNILEVER INDONESIA,6687184,SEDOL,
Balanced Growth,Listed equity,UNILEVER PLC (GB),B10RZP7,SEDOL,
Balanced Growth,Listed equity,UNILEVER PLC ADR USD,2416520,SEDOL,
Balanced Growth,Listed equity,UNIMICRON TECHNOLOGY,6137720,SEDOL,
Balanced Growth,Listed equity,UNION PACIFIC CORP,2914734,SEDOL,
Balanced Growth,Listed equity,UNITED ENERGY GROUP LTD COMMON STOCK HKD 0.01,B0FXSY3,SEDOL,
Balanced Growth,Listed equity,UNITED OVERSEAS BANK,6916781,SEDOL,
Balanced Growth,Listed equity,UNITED THERAPEUTICS CORP,2430412,SEDOL,
Balanced Growth,Listed equity,UNITED TRACTORS,6230845,SEDOL,
Balanced Growth,Listed equity,UNITEDHEALTH GROUP,2917766,SEDOL,
Balanced Growth,Listed equity,UNIVERSAL HEALTH SVCS B,2923785,SEDOL,
Balanced Growth,Listed equity,UNIVERSAL INSURANCE HOLDINGS INC COMMON STOCK USD 0.01,2912374,SEDOL,
Balanced Growth,Listed equity,UNIVERSAL SCIEN A (HK-C),BP3R4F5,SEDOL,
Balanced Growth,Listed equity,UNIVERSAL STORE HOLDINGS LTD COMMON STOCK AUD,BMCK9H1,SEDOL,
Balanced Growth,Listed equity,UNIVERSAL TECHNICAL INSTITUTE INC COMMON STOCK USD 0.0001,2002543,SEDOL,
Balanced Growth,Listed equity,UNUM GROUP COMMON STOCK USD 0.1,2433842,SEDOL,
Balanced Growth,Listed equity,US BANCORP,2736035,SEDOL,
Balanced Growth,Listed equity,VAIL RESORTS,2954194,SEDOL,
Balanced Growth,Listed equity,VALE ON,2196286,SEDOL,
Balanced Growth,Listed equity,VALERO ENERGY CORP,2041364,SEDOL,
Balanced Growth,Listed equity,VARUN BEVERAGES,BQB80M6,SEDOL,
Balanced Growth,Listed equity,VAULT MINERALS LTD COMMON STOCK AUD 0,BSML1B4,SEDOL,
Balanced Growth,Listed equity,VEDANTA,6136040,SEDOL,
Balanced Growth,Listed equity,VENTIA SERVICES GROUP LTD,BNV08F0,SEDOL,
Balanced Growth,Listed equity,VEOLIA ENVIRONNEMENT,4031879,SEDOL,
Balanced Growth,Listed equity,VERALTO CORP,BPGMZQ5,SEDOL,
Balanced Growth,Listed equity,VERBUND A,4661607,SEDOL,
Balanced Growth,Listed equity,VERISIGN,2142922,SEDOL,
Balanced Growth,Listed equity,VERIZON COMMUNICATIONS,2090571,SEDOL,
Balanced Growth,Listed equity,VERTIV HOLDINGS A,BL3LWS8,SEDOL,
Balanced Growth,Listed equity,VESTAS WIND SYSTEMS,BN4MYF5,SEDOL,
Balanced Growth,Listed equity,VIATRIS,BMWS3X9,SEDOL,
Balanced Growth,Listed equity,VIBRA ENERGIA SA COMMON STOCK BRL,BPBLV81,SEDOL,
Balanced Growth,Listed equity,VINCI,B1XH026,SEDOL,
Balanced Growth,Listed equity,VIPSHOP HOLDINGS ADR,B3N0H17,SEDOL,
Balanced Growth,Listed equity,VISA A,B2PZN04,SEDOL,
Balanced Growth,Listed equity,VISTRA ENERGY,BZ8VJQ8,SEDOL,
Balanced Growth,Listed equity,VIVA ENERGY GROUP LTD,BYQM3N1,SEDOL,
Balanced Growth,Listed equity,VODACOM GROUP,B65B4D0,SEDOL,
Balanced Growth,Listed equity,VODAFONE GROUP,BH4HKS3,SEDOL,
Balanced Growth,Listed equity,VODAFONE GROUP PLC ADR USD,BK019T4,SEDOL,
Balanced Growth,Listed equity,VODAFONE IDEA,B1MP4H4,SEDOL,
Balanced Growth,Listed equity,VOLKSWAGEN STAMM,5497102,SEDOL,
Balanced Growth,Listed equity,VOLKSWAGEN VORZUG,5497168,SEDOL,
Balanced Growth,Listed equity,VOLTRONIC POWER TECH,B96HCH8,SEDOL,
Balanced Growth,Listed equity,VSTECS HOLDINGS LTD COMMON STOCK HKD 0.1,6527031,SEDOL,
Balanced Growth,Listed equity,VULCAN STEEL LTD,BMG3PV2,SEDOL,
Balanced Growth,Listed equity,WABTEC CORP,2955733,SEDOL,
Balanced Growth,Listed equity,WALMART,2936921,SEDOL,
Balanced Growth,Listed equity,WALMART MEXICO V,BW1YVH8,SEDOL,
Balanced Growth,Listed equity,WAN HAI LINES,6932334,SEDOL,
Balanced Growth,Listed equity,WANT WANT CHINA HLDGS,B2Q14Z3,SEDOL,
Balanced Growth,Listed equity,WARNER BROS DISCOVERY INC COMMON STOCK USD,BM8JYX3,SEDOL,
Balanced Growth,Listed equity,WARTSILA B,4525189,SEDOL,
Balanced Growth,Listed equity,WASTE CONNECTIONS,BYVG1F6,SEDOL,
Balanced Growth,Listed equity,WASTE MANAGEMENT,2937667,SEDOL,
Balanced Growth,Listed equity,WATTS CO LTD COMMON STOCK JPY,6524377,SEDOL,
Balanced Growth,Listed equity,WEB TRAVEL GROUP LIMITED,6015815,SEDOL,
Balanced Growth,Listed equity,WEBJET GROUP LTD COMMON STOCK AUD,BSY5JG5,SEDOL,
Balanced Growth,Listed equity,WEG ON,2945422,SEDOL,
Balanced Growth,Listed equity,WEIBO CORP ADR,BLLJ4H7,SEDOL,
Balanced Growth,Listed equity,WEICHAI POWER CO H,6743956,SEDOL,
Balanced Growth,Listed equity,WELLS FARGO & CO,2649100,SEDOL,
Balanced Growth,Listed equity,WESFARMERS,6948836,SEDOL,
Balanced Growth,Listed equity,WEST AFRICAN RESOURCES LIMITED,B4KBBN0,SEDOL,
Balanced Growth,Listed equity,WESTERN MINING A (HK-C),BP3R7X4,SEDOL,
Balanced Growth,Listed equity,WESTGOLD RESOURCES LTD,BYVQ673,SEDOL,
Balanced Growth,Listed equity,WESTON (GEORGE),2956662,SEDOL,
Balanced Growth,Listed equity,WESTPAC BANKING,6076146,SEDOL,
Balanced Growth,Listed equity,WH GROUP,BLLHKZ1,SEDOL,
Balanced Growth,Listed equity,WHEATON PRECIOUS METALS CORP,BDG1S92,SEDOL,
Balanced Growth,Listed equity,WHITEHAVEN COAL LTD,B1XQXC4,SEDOL,
Balanced Growth,Listed equity,WILDCAT RESOURCES LTD,BMXRJN7,SEDOL,
Balanced Growth,Listed equity,WILL SC A (HK-C),BK947V2,SEDOL,
Balanced Growth,Listed equity,WILLIAMS COS,2967181,SEDOL,
Balanced Growth,Listed equity,WILLIAMS-SONOMA INC COMMON STOCK USD 0.01,2967589,SEDOL,
Balanced Growth,Listed equity,WILLIS TOWERS WATSON,BDB6Q21,SEDOL,
Balanced Growth,Listed equity,WILMAR INTERNATIONAL,B17KC69,SEDOL,
Balanced Growth,Listed equity,WIPRO,6206051,SEDOL,
Balanced Growth,Listed equity,WISETECH GLOBAL,BZ8GX83,SEDOL,
Balanced Growth,Listed equity,WISTRON CORP,6672481,SEDOL,
Balanced Growth,Listed equity,WIWYNN CORPORATION,BF4QXG5,SEDOL,
Balanced Growth,Listed equity,WIX.COM,BFZCHN7,SEDOL,
Balanced Growth,Listed equity,WIZZ AIR HOLDINGS PLC COMMON STOCK GBP 0.0001,BN574F9,SEDOL,
Balanced Growth,Listed equity,WOLTERS KLUWER,5671519,SEDOL,
Balanced Growth,Listed equity,WOODSIDE ENERGY GROUP LTD COMMON STOCK AUD 0,AU0000224040,ISIN,
Balanced Growth,Listed equity,WOOLWORTHS GROUP,6981239,SEDOL,
Balanced Growth,Listed equity,WOORI FINANCIAL GROUP,BGHWH98,SEDOL,
Balanced Growth,Listed equity,WORKDAY A,B8K6ZD1,SEDOL,
Balanced Growth,Listed equity,WORLEY LTD,6562474,SEDOL,
Balanced Growth,Listed equity,WULIANGYE YIBIN A (HK-C),BD5CPG2,SEDOL,
Balanced Growth,Listed equity,WUXI APPTEC CO H,BGHH0L6,SEDOL,
Balanced Growth,Listed equity,XERO (AU),B8P4LP4,SEDOL,
Balanced Growth,Listed equity,XIAOMI CORP B,BG0ZMJ9,SEDOL,
Balanced Growth,Listed equity,XINJIANG GOLDWIND SCI H,B59GZJ7,SEDOL,
Balanced Growth,Listed equity,YANG MING MARINE TRANSP,6987583,SEDOL,
Balanced Growth,Listed equity,YANGZIJIANG SHIPBUILD,B1VT035,SEDOL,
Balanced Growth,Listed equity,YAPI VE KREDI BANKASI,B03MZJ6,SEDOL,
Balanced Growth,Listed equity,YEALINK NETWORK TECHNOLOGY CORP LTD COMMON STOCK CNY 1,BFCCR07,SEDOL,
Balanced Growth,Listed equity,YOKOGAWA ELECTRIC CORP,6986427,SEDOL,
Balanced Growth,Listed equity,YOUNG FAST OPTOELECTRONICS CO LTD COMMON STOCK TWD 10,B2QM230,SEDOL,
Balanced Growth,Listed equity,YPF D ADR,2985945,SEDOL,
Balanced Growth,Listed equity,YTL CORP BHD COMMON STOCK MYR 0,6436126,SEDOL,
Balanced Growth,Listed equity,YUANTA FINANCIAL HOLDING,6424110,SEDOL,
Balanced Growth,Listed equity,YUEXIU PROPERTY CO,BNR5PB4,SEDOL,
Balanced Growth,Listed equity,YUM CHINA HOLDINGS,BYW4289,SEDOL,
Balanced Growth,Listed equity,YUM CHINA HOLDINGS INC COMMON STOCK USD 0.01,BN2BD13,SEDOL,
Balanced Growth,Listed equity,YUTONG BUS CO A (HK-C),BP3R5T6,SEDOL,
Balanced Growth,Listed equity,ZAI LAB,BP8L269,SEDOL,
Balanced Growth,Listed equity,ZAI LAB ADR,BD9GVY0,SEDOL,
Balanced Growth,Listed equity,ZEBRA TECHNOLOGIES A,2989356,SEDOL,
Balanced Growth,Listed equity,ZHEJIANG CHINT A (HK-C),BP3R5K7,SEDOL,
Balanced Growth,Listed equity,ZHEJIANG EXPRESSWAY H,6990763,SEDOL,
Balanced Growth,Listed equity,ZHEJIANG JINGXIN PHARMACEUTICAL CO LTD COMMON STOCK CNY 1,BD5LTK1,SEDOL,
Balanced Growth,Listed equity,ZHEJIANG NHU CO LTD COMMON STOCK CNY 1,BD5CH66,SEDOL,
Balanced Growth,Listed equity,ZHEN DING TECHNOLOGY,B734XQ4,SEDOL,
Balanced Growth,Listed equity,ZHENGZHOU COAL MINING MACHINERY GROUP CO LTD COMMON STOCK CN,BP3RCS4,SEDOL,
Balanced Growth,Listed equity,ZHONGJIN GOLD A (HK-C),BP3R585,SEDOL,
Balanced Growth,Listed equity,ZHONGSHENG GROUP HLDGS,B633D97,SEDOL,
Balanced Growth,Listed equity,ZHUZHOU CRRC TIMES H,B1L3XL6,SEDOL,
Balanced Growth,Listed equity,ZIJIN MINING A (HK-C),BP3R400,SEDOL,
Balanced Growth,Listed equity,ZIJIN MINING GROUP H,6725299,SEDOL,
Balanced Growth,Listed equity,ZIM INTEGRATED SHIPPING,BLC90J0,SEDOL,
Balanced Growth,Listed equity,ZIMPLATS HOLDINGS LTD COMMON STOCK AUD 0.1,6128490,SEDOL,
Balanced Growth,Listed equity,ZOETIS A,B95WG16,SEDOL,
Balanced Growth,Listed equity,ZOOM COMMUNICATIONS A,BGSP7M9,SEDOL,
Balanced Growth,Listed equity,ZSCALER INC COMMON STOCK USD 0.001,BZ00V34,SEDOL,
Balanced Growth,Listed equity,ZTE CORP H,B04KP88,SEDOL,
Balanced Growth,Listed equity,ZURICH INSURANCE GROUP,5983816,SEDOL,
Balanced Growth,Listed property,ABACUS GROUP REIT AUD 0,BQV4PB8,SEDOL,
Balanced Growth,Listed property,ABACUS STORAGE KING REIT AUD,BQYLGZ7,SEDOL,
Balanced Growth,Listed property,Agree Realty,2062161,SEDOL,
Balanced Growth,Listed property,AMERICAN TOWER CORP,B7FBFL2,SEDOL,
Balanced Growth,Listed property,APN CONVENIENCE RETAIL REIT,BPG8J16,SEDOL,
Balanced Growth,Listed property,ARENA REIT,B99K263,SEDOL,
Balanced Growth,Listed property,Big Yellow Group,286941,SEDOL,
Balanced Growth,Listed property,BRITISH LAND CO,136701,SEDOL,
Balanced Growth,Listed property,BWP TRUST,6127453,SEDOL,
Balanced Growth,Listed property,BXP,2019479,SEDOL,
Balanced Growth,Listed property,CANADIAN APT PPTYS REIT,2117599,SEDOL,
Balanced Growth,Listed property,CENTURIA CAPITAL GROUP,6518745,SEDOL,
Balanced Growth,Listed property,CENTURIA INDUSTRIAL REIT,BD31FD8,SEDOL,
Balanced Growth,Listed property,CENTURIA OFFICE REIT,BKTW448,SEDOL,
Balanced Growth,Listed property,CHARTER HALL GROUP,B15F6S6,SEDOL,
Balanced Growth,Listed property,CHARTER HALL LONG WALE REIT,BDB46J2,SEDOL,
Balanced Growth,Listed property,CHARTER HALL RETAIL REIT,6225595,SEDOL,
Balanced Growth,Listed property,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,BHJVMY0,SEDOL,
Balanced Growth,Listed property,Cousins Property,BJP0MF6,SEDOL,
Balanced Growth,Listed property,CROMWELL PROPERTY GROUP,6225476,SEDOL,
Balanced Growth,Listed property,CROWN CASTLE,BTGQCX1,SEDOL,
Balanced Growth,Listed property,CubeSmart,B6SW913,SEDOL,
Balanced Growth,Listed property,Derwent London,265274,SEDOL,
Balanced Growth,Listed property,DEXUS,B033YN6,SEDOL,
Balanced Growth,Listed property,DEXUS INDUSTRIA REIT REIT AUD 0,BP2RQ94,SEDOL,
Balanced Growth,Listed property,DIGITAL INFRASTRUCTURE REIT REIT AUD,BTCHK67,SEDOL,
Balanced Growth,Listed property,DIGITAL REALTY TRUST,B03GQS4,SEDOL,
Balanced Growth,Listed property,ELANOR COMMERCIAL PROPERTY FUND,BKM1DJ0,SEDOL,
Balanced Growth,Listed property,EMBASSY OFFICE PARKS REIT,BJH4V15,SEDOL,
Balanced Growth,Listed property,EQUINIX,BVLZX12,SEDOL,
Balanced Growth,Listed property,EQUITY LIFESTYLE PPTYS,2563125,SEDOL,
Balanced Growth,Listed property,EQUITY RESIDENTIAL,2319157,SEDOL,
Balanced Growth,Listed property,Essential Properties Realty Trust,BFFK0X2,SEDOL,
Balanced Growth,Listed property,ESSEX PROPERTY TRUST,2316619,SEDOL,
Balanced Growth,Listed property,EXTRA SPACE STORAGE,B02HWR9,SEDOL,
Balanced Growth,Listed property,Federal Realty Invs,BN7P9B2,SEDOL,
Balanced Growth,Listed property,FIBRA UNO ADMINISTRACION,B671GT8,SEDOL,
Balanced Growth,Listed property,GDI PROPERTY GROUP,BHB0NV9,SEDOL,
Balanced Growth,Listed property,GECINA,7742468,SEDOL,
Balanced Growth,Listed property,GOODMAN GROUP,B03FYZ4,SEDOL,
Balanced Growth,Listed property,GPT GROUP,6365866,SEDOL,
Balanced Growth,Listed property,GROWTHPOINT PROP LTD,BBGB5W0,SEDOL,
Balanced Growth,Listed property,GROWTHPOINT PROPERTIES AUSTRALIA,B1Y9BC8,SEDOL,
Balanced Growth,Listed property,HEALTHCO HEALTHCARE AND WELLNESS REIT,BNHNN03,SEDOL,
Balanced Growth,Listed property,HEALTHPEAK PROPERTIES,BJBLRK3,SEDOL,
Balanced Growth,Listed property,HOMECO DAILY NEEDS REIT,BNC0NF4,SEDOL,
Balanced Growth,Listed property,HOST HOTELS & RESORTS,2567503,SEDOL,
Balanced Growth,Listed property,HOTEL PROPERTY INVESTMENTS,BGSHGN9,SEDOL,
Balanced Growth,Listed property,Igd - Immobiliare Grande Distribuzione,BF0VLX7,SEDOL,
Balanced Growth,Listed property,INGENIA COMMUNITIES GROUP,B84GSC7,SEDOL,
Balanced Growth,Listed property,INVITATION HOMES,BD81GW9,SEDOL,
Balanced Growth,Listed property,Kilroy Realty,2495529,SEDOL,
Balanced Growth,Listed property,KIMCO REALTY CORP,2491594,SEDOL,
Balanced Growth,Listed property,KLEPIERRE,7582556,SEDOL,
