Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,BRAMBLES LTD.,-,BXB,BB Ticker,AU,1090782.0,,-,20986639.0,0.002
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ANSELL LTD.,-,ANN,BB Ticker,AU,618885.0,,-,20930702.0,0.002
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"MASTERCARD, INC.",-,MA,BB Ticker,US,24315.0,,-,20678891.0,0.002
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,COMPUTERSHARE LTD.,-,CPU,BB Ticker,AU,603535.0,,-,20490032.0,0.002
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"BLOCK, INC.",-,SQ2,BB Ticker,AU,144072.0,,-,20311340.0,0.0019
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"SERVICENOW, INC.",-,NOW,BB Ticker,US,11615.0,,-,19886785.0,0.0019
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ELI LILLY & CO.,-,LLY,BB Ticker,US,15340.0,,-,19126512.0,0.0018
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,QANTAS AIRWAYS LTD.,-,QAN,BB Ticker,AU,1922473.0,,-,17244581.0,0.0017
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH,BB Ticker,AU,490918.0,,-,17157605.0,0.0016
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,COSTCO WHOLESALE CORP.,-,COST,BB Ticker,US,11042.0,,-,16341812.0,0.0016
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,TECHNOLOGY ONE LTD.,-,TNE,BB Ticker,AU,521701.0,,-,16334494.0,0.0016
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"BERKSHIRE HATHAWAY, INC.",-,BRKB,BB Ticker,US,22040.0,,-,16135922.0,0.0015
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"UNITEDHEALTH GROUP, INC.",-,UNH,BB Ticker,US,19273.0,,-,15747045.0,0.0015
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,PROCTER & GAMBLE CO.,-,PG,BB Ticker,US,57867.0,,-,15668807.0,0.0015
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,WORLEY LTD.,-,WOR,BB Ticker,AU,1103172.0,,-,15113446.0,0.0014
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,JOHNSON & JOHNSON,-,JNJ,BB Ticker,US,62834.0,,-,14676775.0,0.0014
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SIMS LTD.,-,SGM,BB Ticker,AU,1211960.0,,-,14398085.0,0.0014
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,INSURANCE AUSTRALIA GROUP LTD.,-,IAG,BB Ticker,AU,1673489.0,,-,14157712.0,0.0014
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"NETFLIX, INC.",-,NFLX,BB Ticker,US,9674.0,,-,13927280.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SOUTH32 LTD.,-,S32,BB Ticker,AU,4090831.0,,-,13908823.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SONIC HEALTHCARE LTD.,-,SHL,BB Ticker,AU,508858.0,,-,13744246.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"WALMART, INC.",-,WMT,BB Ticker,US,93882.0,,-,13699717.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ATLAS ARTERIA LTD.,-,ALX,BB Ticker,AU,2859456.0,,-,13582415.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,BANK OF AMERICA CORP.,-,BAC,BB Ticker,US,187547.0,,-,13312921.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ASML HOLDING NV,-,ASML,BB Ticker,,11719.0,,-,13302488.0,0.0013
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SEEK LTD.,-,SEK,BB Ticker,AU,570201.0,,-,12869427.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,REA GROUP LTD.,-,REA,BB Ticker,AU,54845.0,,-,12795976.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ORACLE CORP.,-,ORCL,BB Ticker,US,47142.0,,-,12688071.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ALCOA CORP.,-,AAI,BB Ticker,AU,213276.0,,-,12651498.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"SALESFORCE, INC.",-,CRM,BB Ticker,US,23427.0,,-,12650457.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,PRO MEDICUS LTD.,-,PME,BB Ticker,AU,50237.0,,-,12565272.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ORICA LTD.,-,ORI,BB Ticker,AU,756848.0,,-,12548550.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"QUALCOMM, INC.",-,QCOM,BB Ticker,US,49956.0,,-,12394545.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"MERCK & CO., INC.",-,MRK,BB Ticker,US,76736.0,,-,12329439.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"HOME DEPOT, INC.",-,HD,BB Ticker,US,19510.0,,-,12257882.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,NEWMONT CORP.,-,NEM,BB Ticker,AU,202715.0,,-,12069669.0,0.0012
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,QUBE HOLDINGS LTD.,-,QUB,BB Ticker,AU,3003832.0,,-,11925210.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SPOTIFY TECHNOLOGY SA,-,SPOT,BB Ticker,US,16373.0,,-,11831521.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,CAR GROUP LTD.,-,CAR,BB Ticker,AU,323135.0,,-,11642564.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SCHNEIDER ELECTRIC SE,-,SU,BB Ticker,FP,28829.0,,-,11615445.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,NOVO NORDISK AS,-,NOVOB,BB Ticker,DC,81336.0,,-,11386219.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,TREASURY WINE ESTATES LTD.,-,TWE,BB Ticker,AU,999801.0,,-,11327741.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"BOOKING HOLDINGS, INC.",-,BKNG,BB Ticker,US,1407.0,,-,11290175.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"ABBVIE, INC.",-,ABBV,BB Ticker,US,38984.0,,-,11188682.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY,BB Ticker,AU,4146390.0,,-,10987935.0,0.0011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,AMP LTD.,-,AMP,BB Ticker,AU,6852249.0,,-,10860814.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"ADOBE, INC.",-,ADBE,BB Ticker,US,14918.0,,-,10713824.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,HUB24 LTD.,-,HUB,BB Ticker,AU,153753.0,,-,10701215.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,BREVILLE GROUP LTD.,-,BRG,BB Ticker,AU,299368.0,,-,10591644.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA,BB Ticker,AU,1347432.0,,-,10456068.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,TENCENT HOLDINGS LTD.,-,700,BB Ticker,HK,119065.0,,-,10323323.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ORIGIN ENERGY LTD.,-,ORG,BB Ticker,AU,946237.0,,-,10313991.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,NOVARTIS AG,-,NOVN,BB Ticker,SW,65142.0,,-,10297692.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,HDFC BANK LTD.,-,HDFCB,BB Ticker,IN,306469.0,,-,10249882.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SAP SE,-,SAP,BB Ticker,GR,25358.0,,-,10021602.0,0.001
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"UBER TECHNOLOGIES, INC.",-,UBER,BB Ticker,US,100029.0,,-,9745262.0,0.0009
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"S&P GLOBAL, INC.",-,SPGI,BB Ticker,US,12006.0,,-,9657394.0,0.0009
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,FLETCHER BUILDING LTD.,-,FBU,BB Ticker,AU,3779597.0,,-,9637971.0,0.0009
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ORORA LTD.,-,ORA,BB Ticker,AU,3853858.0,,-,9480491.0,0.0009
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ROCHE HOLDING AG,-,ROG,BB Ticker,SW,20348.0,,-,9265292.0,0.0009
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"AUTOMATIC DATA PROCESSING, INC.",-,ADP,BB Ticker,US,19589.0,,-,9261449.0,0.0009
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,AMCOR PLC,-,AMC,BB Ticker,AU,608059.0,,-,9102650.0,0.0009
