Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"VISA, INC.",-,V,BB Ticker,US,5134.0,,-,2620036.0,0.0015
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,JPMORGAN CHASE & CO.,-,JPM,BB Ticker,US,6495.0,,-,2514632.0,0.0015
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TENCENT HOLDINGS LTD.,-,700,BB Ticker,HK,28160.0,,-,2441526.0,0.0014
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ORIGIN ENERGY LTD.,-,ORG,BB Ticker,AU,214713.0,,-,2340365.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TRANSURBAN GROUP,-,TCL,BB Ticker,AU,174549.0,,-,2337222.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,WORLEY LTD.,-,WOR,BB Ticker,AU,169452.0,,-,2321507.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BANK OF AMERICA CORP.,-,BAC,BB Ticker,US,32532.0,,-,2309244.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BRAMBLES LTD.,-,BXB,BB Ticker,AU,117606.0,,-,2262750.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INSURANCE AUSTRALIA GROUP LTD.,-,IAG,BB Ticker,AU,266265.0,,-,2252607.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PRO MEDICUS LTD.,-,PME,BB Ticker,AU,8972.0,,-,2244204.0,0.0013
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NEWMONT CORP.,-,NEM,BB Ticker,AU,36030.0,,-,2145181.0,0.0012
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PROCTER & GAMBLE CO.,-,PG,BB Ticker,US,7889.0,,-,2136270.0,0.0012
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"NETFLIX, INC.",-,NFLX,BB Ticker,US,1471.0,,-,2117811.0,0.0012
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SGH LTD.,-,SGH,BB Ticker,AU,44761.0,,-,2063938.0,0.0012
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"LIGHT & WONDER, INC.",-,LNW,BB Ticker,AU,14873.0,,-,2039951.0,0.0012
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,DOWNER EDI LTD.,-,DOW,BB Ticker,AU,377341.0,,-,1981040.0,0.0011
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,LENDLEASE CORP. LTD.,-,LLC,BB Ticker,AU,313773.0,,-,1954802.0,0.0011
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY,BB Ticker,AU,728516.0,,-,1930569.0,0.0011
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SIGMA HEALTHCARE LTD.,-,SIG,BB Ticker,AU,713834.0,,-,1870245.0,0.0011
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,COSTCO WHOLESALE CORP.,-,COST,BB Ticker,US,1254.0,,-,1856031.0,0.0011
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SOUTH32 LTD.,-,S32,BB Ticker,AU,545043.0,,-,1853147.0,0.0011
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,STEADFAST GROUP LTD.,-,SDF,BB Ticker,AU,311754.0,,-,1808170.0,0.001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"MERCK & CO., INC.",-,MRK,BB Ticker,US,10891.0,,-,1749843.0,0.001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SEEK LTD.,-,SEK,BB Ticker,AU,77375.0,,-,1746346.0,0.001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,JAMES HARDIE INDUSTRIES PLC,-,JHX,BB Ticker,AU,34716.0,,-,1738271.0,0.001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SERVICENOW, INC.",-,NOW,BB Ticker,US,977.0,,-,1670766.0,0.001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"BERKSHIRE HATHAWAY, INC.",-,BRKB,BB Ticker,US,2271.0,,-,1662700.0,0.001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"MERCADOLIBRE, INC.",-,MELI,BB Ticker,US,600.0,,-,1648349.0,0.001
