Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,WD-40 CO.,,WDFC ,BB Ticker,US,474.0,,,185607.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,BANK SYARIAH INDONESIA TBK. PT,,BRIS ,BB Ticker,IJ,676962.0,,,185456.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"AMKOR TECHNOLOGY, INC.",,AMKR ,BB Ticker,US,4466.0,,,185295.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"CBIZ, INC.",,CBZ ,BB Ticker,US,1401.0,,,185159.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,BILLERUD AKTIEBOLAG,,BILL ,BB Ticker,SS,12478.0,,,184952.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,GRUPO FINANCIERO INBURSA SAB DE CV,,GFINBURO ,BB Ticker,MM,54857.0,,,184890.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"KULICKE & SOFFA INDUSTRIES, INC.",,KLIC ,BB Ticker,US,2451.0,,,184732.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"HURON CONSULTING GROUP, INC.",,HURN ,BB Ticker,US,920.0,,,184628.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"PRESTIGE CONSUMER HEALTHCARE, INC.",,PBH ,BB Ticker,US,1456.0,,,183593.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,KOHL'S CORP.,,KSS ,BB Ticker,US,8095.0,,,183547.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"SILICON LABORATORIES, INC.",,SLAB ,BB Ticker,US,914.0,,,183450.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,FIRST FINANCIAL BANCORP,,FFBC ,BB Ticker,US,4220.0,,,183201.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,CHUGOKU MARINE PAINTS LTD.,,4617 ,BB Ticker,JP,7499.0,,,182648.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,NAHDI MEDICAL CO.,,NAHDI ,BB Ticker,AB,3612.0,,,182609.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,TOMRA SYSTEMS ASA,,TOM ,BB Ticker,NO,8750.0,,,182423.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"KADANT, INC.",,KAI ,BB Ticker,US,327.0,,,182308.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,TSUTSUMI JEWELRY CO. LTD.,,7937 ,SEDOL,JP,8009.0,,,182157.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,TELECOM ITALIA SPA,,TIT ,BB Ticker,IM,440958.0,,,181863.0,0.0
