Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,CURRENCY,Stock ID,Listed Country,% Ownership,Units Held,Adress,Value (AUD),Weighting (%)
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1882,HK,,"84,306",-,369863.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HER,IM,,"64,237",-,368713.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,992,HK,,"175,523",-,367868.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AER,US,,"2,373",-,366789.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DOW,US,,"5,656",-,366600.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HSY,US,,"1,334",-,364794.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BLDR,US,,"1,577",-,364035.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HOLX,US,,"3,123",-,363599.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BMW,GR,,"2,731",-,360735.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CTRA,IJ,,"3,653,783",-,359320.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CNP,US,,"6,968",-,357115.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MAS,US,,"3,042",-,356624.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALGN,US,,"1,059",-,356525.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ARMK,US,,"5,880",-,354330.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HUM,US,,862,-,353392.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HUBB,US,,521,-,352514.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FER,SM,,"5,174",-,351355.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,K,US,,"2,684",-,351001.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IMB,AU,,"626,608",-,350901.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAABB,SS,,"10,238",-,349730.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ASM,NA,,374,-,349388.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NUE,US,,"1,844",-,347665.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WPM,CN,,"3,822",-,347289.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HPQ,US,,"6,589",-,347250.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FNV,CN,,"1,825",-,346206.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4661,JP,,"9,813",-,345089.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SYNG,IN,,"21,269",-,344442.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DOL,CN,,"2,185",-,344225.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LUMI,IT,,"17,913",-,344199.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CCL,US,,"8,489",-,341686.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EVO,SS,,"2,737",-,341211.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,017670,KS,,"5,630",-,340949.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TROW,US,,"1,864",-,340542.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,322,HK,,"161,702",-,340247.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NED,SJ,,"14,025",-,338161.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RI,FP,,"1,853",-,337863.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3993,HK,,"308,893",-,337182.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NI,US,,"5,669",-,336553.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CDW,US,,"1,196",-,336241.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DOV,US,,"1,108",-,335847.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6146,JP,,760,-,333801.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CAG,US,,"7,445",-,333692.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JAZZ,US,,"1,671",-,332350.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MLM,US,,398,-,332045.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6762,JP,,"15,548",-,331161.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UHS,US,,"1,129",-,327210.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SY1,GR,,"1,902",-,326485.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7751,JP,,"6,150",-,326202.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EVK,GR,,"11,638",-,325645.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1878,JP,,"1,797",-,324513.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MKL,US,,116,-,323678.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2367,HK,,"31,097",-,322635.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CAE,CN,,"7,867",-,322458.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PTC,US,,"1,085",-,322192.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LYV,US,,"1,529",-,319712.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,INGR,US,,"1,437",-,319191.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FCNCA,US,,93,-,318377.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4578,JP,,"3,593",-,317588.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IONS,US,,"5,613",-,316951.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4507,JP,,"13,890",-,316749.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WST,US,,596,-,315505.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CVNA,US,,959,-,315036.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SHFL,IN,,"5,776",-,314799.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3711,TT,,"39,389",-,314359.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UCB,BB,,976,-,313870.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WSP,CN,,"1,102",-,313111.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ZBH,US,,"1,826",-,311594.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,G,IM,,"6,815",-,310817.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SSE,LN,,"9,538",-,309453.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AV,LN,,"32,623",-,309351.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UMG,NA,,"7,477",-,309122.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6273,JP,,484,-,309109.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NTR,CN,,"4,264",-,308026.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TAP,US,,"3,325",-,307784.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAP,AU,,"65,157",-,307541.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TELIA,SS,,"68,438",-,306823.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7832,JP,,"7,877",-,305946.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALKS,US,,"6,579",-,305584.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SW,US,,"3,504",-,304835.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BOSS,GR,,"4,045",-,302964.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CHRW,US,,"1,813",-,302474.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CPAY,US,,553,-,302170.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KSP,ID,,"2,564",-,302072.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8630,JP,,"7,118",-,301295.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6902,JP,,"13,199",-,300380.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEVA,US,,"8,415",-,299541.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MRO,LN,,"26,557",-,297497.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SWK,US,,"2,283",-,296168.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4901,JP,,"8,707",-,296094.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VOW3,GR,,"1,985",-,295545.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MULT3,BZ,,"53,555",-,295148.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3407,JP,,"26,259",-,294827.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EMPA,CN,,"5,943",-,292886.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AHT,LN,,"2,914",-,292665.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MB,IM,,"12,380",-,291420.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1113,HK,,"43,535",-,288755.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GGG,US,,"2,104",-,286463.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WRB,US,,"3,009",-,284444.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SCMN,SW,,314,-,282081.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HBAN,US,,"10,718",-,281646.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2802,JP,,"4,215",-,279503.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SLHN,SW,,223,-,278297.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5108,JP,,"5,045",-,276839.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,G1A,GR,,"3,457",-,276445.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2382,HK,,"19,280",-,275998.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAND,SS,,"9,369",-,271575.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PFG,US,,"2,171",-,271375.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAYN,GR,,"8,369",-,270338.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LH,US,,727,-,269254.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KYGA,ID,,"1,713",-,267165.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AWK,US,,"1,327",-,266911.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NN,NA,,"3,792",-,266785.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4186,JP,,"7,325",-,265957.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FDS,US,,343,-,265877.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HEXAB,SS,,"17,157",-,264836.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6723,JP,,"12,577",-,264512.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NRG,US,,"1,809",-,263619.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1477,TT,,"16,585",-,262272.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2503,JP,,"12,438",-,261925.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DANSKE,DC,,"5,725",-,261553.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PKG,US,,718,-,261068.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JBCP,IN,,"7,484",-,260367.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DTG,GR,,"4,218",-,259960.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PWON,IJ,,"6,476,458",-,258663.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TER,US,,"1,265",-,257328.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SCHP,SW,,567,-,253183.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PSTG,US,,"2,544",-,252378.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SNA,US,,460,-,252344.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FM,CN,,"12,122",-,252255.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RL,US,,675,-,251868.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WING,US,,549,-,251854.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9735,JP,,"4,561",-,251652.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2357,TT,,"8,292",-,251651.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DRI,US,,834,-,251497.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ABREL,IN,,"5,312",-,251396.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IAG,LN,,"41,099",-,250984.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RF,US,,"6,582",-,250039.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TRU,US,,"1,669",-,249890.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WDC,US,,"2,593",-,249708.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CF,US,,"1,811",-,249587.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EPIB,SS,,"9,878",-,248939.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HRB,US,,"2,912",-,248520.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7269,JP,,"13,337",-,245343.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,QSR,CN,,"2,315",-,243570.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FSLR,US,,855,-,243321.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SOLV,US,,"2,273",-,242498.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DGX,US,,991,-,241450.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EL,US,,"1,989",-,240847.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DG,US,,"1,961",-,240160.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WAT,US,,399,-,238908.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DSY,FP,,"4,261",-,238728.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PODD,US,,565,-,238350.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AIBG,ID,,"26,716",-,238146.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CACI,US,,365,-,238114.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FME,GR,,"3,209",-,236964.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BURL,US,,514,-,236708.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SJM,US,,"1,329",-,236347.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WSO,US,,307,-,234836.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OMC,US,,"1,681",-,233640.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TDY,US,,312,-,233626.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OTP,HB,,"2,645",-,233270.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NTCO3,BZ,,"69,864",-,233061.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,COO,US,,"1,558",-,231371.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,APTV,US,,"2,361",-,230654.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MDB,US,,607,-,228140.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DLTR,US,,"1,884",-,228005.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ZS,US,,782,-,227734.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TRELB,SS,,"4,108",-,227317.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CBK,GR,,"8,553",-,224937.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SDZ,SW,,"3,380",-,223896.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TRMB,US,,"1,952",-,222791.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HKL,SP,,"30,959",-,222507.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TW,US,,"1,049",-,221811.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ML,FP,,"4,169",-,221725.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LIGHT,NA,,"6,143",-,221722.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TME,US,,"12,074",-,221331.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CLNX,SM,,"4,312",-,220030.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RBA,CN,,"1,510",-,219994.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SMCI,US,,"4,443",-,218741.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KEY,US,,"7,896",-,218580.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ROL,US,,"2,918",-,218462.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9101,JP,,"4,008",-,217194.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EVRG,US,,"2,180",-,216736.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LNT,US,,"2,258",-,215709.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ULTA,US,,307,-,215530.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ARGXEUR,X9,,212,-,212885.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8267,JP,,"5,597",-,212550.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IHG,LN,,"1,052",-,211907.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VTRS,US,,"10,475",-,210642.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEN,IM,,"6,953",-,210114.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CATE,SS,,"3,036",-,209878.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DKNG,US,,"3,472",-,208592.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IEX,US,,614,-,207427.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAX,US,,"4,403",-,207380.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7276,JP,,"10,020",-,206773.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AOS,US,,"1,877",-,206767.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SRT3,GR,,574,-,206431.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TFX,US,,713,-,205200.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2502,JP,,"12,024",-,204755.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PNDORA,DC,,693,-,204721.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3,HK,,"157,556",-,203435.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8308,JP,,"17,276",-,203198.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HRL,US,,"3,992",-,202265.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GEBN,SW,,218,-,199635.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ENTG,US,,"1,247",-,199563.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TRN,IM,,"15,654",-,199496.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAM,CN,,"2,275",-,199167.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MNG,LN,,"49,610",-,198543.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7182,JP,,"12,922",-,198472.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BLOOM,PM,,"1,539,559",-,196879.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EHC,US,,"1,313",-,195837.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4689,JP,,"45,263",-,195089.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ABN,NA,,"7,792",-,194046.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SGSN,SW,,"1,192",-,193070.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SOON,SW,,363,-,191579.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LGEN,LN,,"41,188",-,191455.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DPZ,US,,281,-,190678.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MGM,US,,"3,382",-,189227.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AKAM,US,,"1,215",-,187676.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EDP,PL,,"36,283",-,187566.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NWSA,US,,"4,208",-,187161.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AGI,AU,,"215,673",-,186557.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SHL,GR,,"2,169",-,185745.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OC,US,,670,-,184202.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2181,JP,,"75,392",-,183239.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CPB,US,,"2,708",-,183184.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2,HK,,"13,475",-,182956.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MRNA,US,,"2,723",-,182892.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6971,JP,,"11,264",-,182376.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FNF,US,,"1,999",-,181270.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GPC,US,,961,-,181270.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KNEBV,FH,,"2,298",-,180665.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1928,JP,,"4,630",-,179953.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AFG,US,,813,-,179879.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MT,NA,,"4,776",-,179153.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RTO,LN,,"22,063",-,178874.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CCEP,US,,"1,437",-,178228.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DAY,US,,"1,507",-,176822.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CYRE3,BZ,,"39,735",-,176078.0,0.0
