AsAtDate,OptionName,Type,Name,Currency,SecurityIdentifier,UnitsHeld,Address,Ownership,Value,Weighting,ActualExposure,EffectOfExposure,TotalValue,TotalWeighting,TotalActualExposure
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SOFTWAREONE HOLDING AG,n/a,SWON SW,830,n/a,n/a,"$9,021",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LEARNING TECHNOLOGIES GROUP PLC,n/a,LTG LN,"4,528",n/a,n/a,"$8,967",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"PAGERDUTY, INC.",n/a,PD US,303,n/a,n/a,"$8,931",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAMYANG FOODS CO. LTD.,n/a,003230 KS,11,n/a,n/a,"$8,882",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TRIPOD TECHNOLOGY CORP.,n/a,3044 TT,912,n/a,n/a,"$8,876",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PRESS METAL ALUMINIUM HOLDINGS BHD.,n/a,PMAH MK,"5,009",n/a,n/a,"$8,865",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"SHUTTERSTOCK, INC.",n/a,SSTK US,181,n/a,n/a,"$8,851",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"AIR WATER, INC.",n/a,4088 JP,447,n/a,n/a,"$8,804",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"MARAVAI LIFESCIENCES HOLDINGS, INC.",n/a,MRVI US,"1,000",n/a,n/a,"$8,800",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,OCEANFIRST FINANCIAL CORP.,n/a,OCFC US,296,n/a,n/a,"$8,644",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"INTELLIA THERAPEUTICS, INC.",n/a,NTLA US,459,n/a,n/a,"$8,636",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHREE CEMENT LTD.,n/a,SRCM IN,18,n/a,n/a,"$8,624",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AECC AVIATION POWER CO. LTD.,n/a,600893 C1,940,n/a,n/a,"$8,619",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AP THAILAND PCL,n/a,APF TB,"22,463",n/a,n/a,"$8,619",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,RWS HOLDINGS PLC,n/a,RWS LN,"2,339",n/a,n/a,"$8,563",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PETRONAS CHEMICALS GROUP BHD.,n/a,PCHEM MK,"4,580",n/a,n/a,"$8,553",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ZIM INTEGRATED SHIPPING SERVICES LTD.,n/a,ZIM US,246,n/a,n/a,"$8,532",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BANCO SANTANDER BRASIL SA,n/a,BSBR US,"1,350",n/a,n/a,"$8,527",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,REDFIN CORP.,n/a,RDFN US,671,n/a,n/a,"$8,526",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LUK FOOK HOLDINGS INTERNATIONAL LTD.,n/a,590 HK,"2,856",n/a,n/a,"$8,516",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INDUSTRIAS PENOLES SAB DE CV,n/a,PE&OLES MM,411,n/a,n/a,"$8,499",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TOPGOLF CALLAWAY BRANDS CORP.,n/a,MODG US,668,n/a,n/a,"$8,482",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CERTARA, INC.",n/a,CERT US,491,n/a,n/a,"$8,441",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AMATA CORP. PCL,n/a,AMATAF TB,"6,196",n/a,n/a,"$8,438",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GRINDWELL NORTON LTD.,n/a,GWN IN,232,n/a,n/a,"$8,417",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"NV5 GLOBAL, INC.",n/a,NVEE US,272,n/a,n/a,"$8,269",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LIBERTY BROADBAND CORP.,n/a,LBRDA US,68,n/a,n/a,"$8,195",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SASOL LTD.,n/a,SOL SJ,"1,147",n/a,n/a,"$8,178",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MDA SPACE LTD.,n/a,MDA CN,245,n/a,n/a,"$8,138",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"HAIN CELESTIAL GROUP, INC.",n/a,HAIN US,818,n/a,n/a,"$8,123",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MRF LTD.,n/a,MRF IN,3,n/a,n/a,"$8,095",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INFICON HOLDING AG,n/a,IFCN SW,4,n/a,n/a,"$8,085",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ZHEJIANG JUHUA CO. LTD.,n/a,600160 C1,"1,510",n/a,n/a,"$8,058",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EMPRESA NACIONAL DE TELECOMUNICACIONES SA,n/a,ENTEL CI,"1,677",n/a,n/a,"$8,042",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,DR. LAL PATHLABS LTD.,n/a,DLPL IN,142,n/a,n/a,"$8,034",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GENOMMA LAB INTERNACIONAL SAB DE CV,n/a,LABB MM,"4,108",n/a,n/a,"$8,018",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MUYUAN FOODS CO. LTD.,n/a,002714 C2,937,n/a,n/a,"$7,973",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ADAPTHEALTH CORP.,n/a,AHCO US,517,n/a,n/a,"$7,948",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BAYTEX ENERGY CORP.,n/a,BTE US,"1,891",n/a,n/a,"$7,878",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"EXP WORLD HOLDINGS, INC.",n/a,EXPI US,422,n/a,n/a,"$7,844",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KRUNGTHAI CARD PCL,n/a,KTCF TB,"3,312",n/a,n/a,"$7,844",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ACCO BRANDS CORP.,n/a,ACCO US,925,n/a,n/a,"$7,843",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"OPKO HEALTH, INC.",n/a,OPK US,"3,291",n/a,n/a,"$7,813",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TRUSTMARK CORP.,n/a,TRMK US,136,n/a,n/a,"$7,786",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TS TECH CO. LTD.,n/a,7313 JP,420,n/a,n/a,"$7,750",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SINTOKOGIO LTD.,n/a,6339 JP,794,n/a,n/a,"$7,733",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ELECTRIC POWER DEVELOPMENT CO. LTD.,n/a,9513 JP,292,n/a,n/a,"$7,716",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SUMITOMO RUBBER INDUSTRIES LTD.,n/a,5110 JP,420,n/a,n/a,"$7,692",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,OBIC BUSINESS CONSULTANTS CO. LTD.,n/a,4733 JP,108,n/a,n/a,"$7,684",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SERCO GROUP PLC,n/a,SRP LN,"2,509",n/a,n/a,"$7,678",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ARCUS BIOSCIENCES, INC.",n/a,RCUS US,319,n/a,n/a,"$7,661",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,OPEN LENDING CORP.,n/a,LPRO US,794,n/a,n/a,"$7,655",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INTOUCH HOLDINGS PCL,n/a,INTUCHF TB,"1,661",n/a,n/a,"$7,630",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KARDEX HOLDING AG,n/a,KARN SW,16,n/a,n/a,"$7,609",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TILRAY BRANDS, INC.",n/a,TLRY US,"3,526",n/a,n/a,"$7,574",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA PACIFIC INSURANCE GROUP CO. LTD.,n/a,601601 C1,"1,004",n/a,n/a,"$7,568",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,UNITED ELECTRONICS CO.,n/a,EXTRA AB,195,n/a,n/a,"$7,562",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"AVANOS MEDICAL, INC.",n/a,AVNS US,293,n/a,n/a,"$7,540",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HANON SYSTEMS,n/a,018880 KS,"1,704",n/a,n/a,"$7,498",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHINHAN FINANCIAL GROUP CO. LTD.,n/a,SHG US,141,n/a,n/a,"$7,480",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"GENTHERM, INC.",n/a,THRM US,116,n/a,n/a,"$7,455",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA NORTHERN RARE EARTH GROUP HIGH-TECH CO. LTD.,n/a,600111 C1,"1,588",n/a,n/a,"$7,454",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MERCURY GENERAL CORP.,n/a,MCY US,68,n/a,n/a,"$7,327",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KEEPER TECHNICAL LABORATORY CO. LTD.,n/a,6036 JP,150,n/a,n/a,"$7,319",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"AIN HOLDINGS, INC.",n/a,9627 JP,163,n/a,n/a,"$7,310",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INMODE LTD.,n/a,INMD US,270,n/a,n/a,"$7,290",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SOUTHERN CROSS MEDIA GROUP LTD.,n/a,SXL AU,"12,081",n/a,n/a,"$7,249",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SCHOLASTIC CORP.,n/a,SCHL US,210,n/a,n/a,"$7,242",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,RUMO SA,n/a,RAIL3 BZ,"1,551",n/a,n/a,"$7,234",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"KENNAMETAL, INC.",n/a,KMT US,185,n/a,n/a,"$7,178",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ALKAMI TECHNOLOGY, INC.",n/a,ALKT US,121,n/a,n/a,"$7,177",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"IES HOLDINGS, INC.",n/a,IESC US,22,n/a,n/a,"$7,136",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,METLEN ENERGY & METALS SA,n/a,MYTIL GA,127,n/a,n/a,"$7,110",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FAR EASTERN NEW CENTURY CORP.,n/a,1402 TT,"4,562",n/a,n/a,"$7,102",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NHPC LTD.,n/a,NHPC IN,"4,645",n/a,n/a,"$7,071",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"MASTERBRAND, INC.",n/a,MBC US,297,n/a,n/a,"$7,014",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JAPAN AIRLINES CO. LTD.,n/a,9201 JP,274,n/a,n/a,"$7,011",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NINGXIA BAOFENG ENERGY GROUP CO. LTD.,n/a,600989 C1,"1,879",n/a,n/a,"$7,003",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EUTELSAT COMMUNICATIONS SACA,n/a,ETL FP,"1,843",n/a,n/a,"$6,989",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PARADOX INTERACTIVE AB,n/a,PDX SS,232,n/a,n/a,"$6,977",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"UFP TECHNOLOGIES, INC.",n/a,UFPT US,18,n/a,n/a,"$6,953",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CHUGOKU ELECTRIC POWER CO., INC.",n/a,9504 JP,739,n/a,n/a,"$6,925",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,DGL GROUP LTD.,n/a,DGL AU,"11,996",n/a,n/a,"$6,838",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"HAYWARD HOLDINGS, INC.",n/a,HAYW US,277,n/a,n/a,"$6,838",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"SURGERY PARTNERS, INC.",n/a,SGRY US,199,n/a,n/a,"$6,820",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ARVINAS, INC.",n/a,ARVN US,219,n/a,n/a,"$6,772",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"DOCEBO, INC.",n/a,DCBO CN,93,n/a,n/a,"$6,729",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SANDSTORM GOLD LTD.,n/a,SSL CN,742,n/a,n/a,"$6,701",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INNOLUX CORP.,n/a,3481 TT,"9,458",n/a,n/a,"$6,686",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GUANGDONG INVESTMENT LTD.,n/a,270 HK,"4,744",n/a,n/a,"$6,619",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CJ CHEILJEDANG CORP.,n/a,097950 KS,23,n/a,n/a,"$6,573",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FORMOSA CHEMICALS & FIBRE CORP.,n/a,1326 TT,"4,836",n/a,n/a,"$6,504",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ENEL CHILE SA,n/a,ENELCHIL CI,"69,414",n/a,n/a,"$6,482",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HACI OMER SABANCI HOLDING AS,n/a,SAHOL TI,"1,478",n/a,n/a,"$6,482",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BALKRISHNA INDUSTRIES LTD.,n/a,BIL IN,116,n/a,n/a,"$6,371",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SIEGFRIED HOLDING AG,n/a,SFZN SW,4,n/a,n/a,"$6,334",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CIE DES ALPES,n/a,CDA FP,250,n/a,n/a,"$6,328",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WANT WANT CHINA HOLDINGS LTD.,n/a,151 HK,"6,660",n/a,n/a,"$6,315",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"DESCARTES SYSTEMS GROUP, INC.",n/a,DSGX US,34,n/a,n/a,"$6,277",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,4IMPRINT GROUP PLC,n/a,FOUR LN,64,n/a,n/a,"$6,254",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JSW ENERGY LTD.,n/a,JSW IN,514,n/a,n/a,"$6,236",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ATOSS SOFTWARE SE,n/a,AOF GR,32,n/a,n/a,"$6,151",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BRUNELLO CUCINELLI SPA,n/a,BC IM,35,n/a,n/a,"$6,150",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ZTE CORP.,n/a,000063 C2,684,n/a,n/a,"$6,117",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AL HAMMADI HOLDING,n/a,ALHAMMAD AB,370,n/a,n/a,"$6,109",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JINDAL STAINLESS LTD.,n/a,JDSL IN,455,n/a,n/a,"$5,997",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHAROEN POKPHAND INDONESIA TBK. PT,n/a,CPIN IJ,"12,545",n/a,n/a,"$5,992",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA LONGYUAN POWER GROUP CORP. LTD.,n/a,916 HK,"4,471",n/a,n/a,"$5,986",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CIA DE MINAS BUENAVENTURA SAA,n/a,BVN US,319,n/a,n/a,"$5,928",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FUYAO GLASS INDUSTRY GROUP CO. LTD.,n/a,600660 C1,429,n/a,n/a,"$5,921",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HYGON INFORMATION TECHNOLOGY CO. LTD.,n/a,688041 C1,176,n/a,n/a,"$5,839",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,IIFL FINANCE LTD.,n/a,IIFL IN,748,n/a,n/a,"$5,835",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CATO CORP.,n/a,CATO US,921,n/a,n/a,"$5,804",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BATA INDIA LTD.,n/a,BATA IN,222,n/a,n/a,"$5,766",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BOE TECHNOLOGY GROUP CO. LTD.,n/a,000725 C2,"5,912",n/a,n/a,"$5,743",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHENG SHIN RUBBER INDUSTRY CO. LTD.,n/a,2105 TT,"2,372",n/a,n/a,"$5,732",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA COMMUNICATIONS SERVICES CORP. LTD.,n/a,552 HK,"6,022",n/a,n/a,"$5,709",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COLRUYT GROUP NV,n/a,COLR BB,93,n/a,n/a,"$5,657",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ASIA CEMENT CORP.,n/a,1102 TT,"2,828",n/a,n/a,"$5,629",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BEIJING ENTERPRISES WATER GROUP LTD.,n/a,371 HK,"10,766",n/a,n/a,"$5,619",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CH KARNCHANG PCL,n/a,CKF TB,"6,134",n/a,n/a,"$5,579",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KIYO BANK LTD.,n/a,8370 JP,245,n/a,n/a,"$5,571",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,THAI OIL PCL,n/a,TOPF TB,"4,112",n/a,n/a,"$5,503",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,YTL POWER INTERNATIONAL BHD.,n/a,YTLP MK,"3,431",n/a,n/a,"$5,477",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA MERCHANTS SECURITIES CO. LTD.,n/a,600999 C1,"1,266",n/a,n/a,"$5,369",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NSK LTD.,n/a,6471 JP,757,n/a,n/a,"$5,345",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AERIS RESOURCES LTD.,n/a,AIS AU,"30,328",n/a,n/a,"$5,307",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COMPUGROUP MEDICAL SE & CO. KGAA,n/a,COP GR,144,n/a,n/a,"$5,254",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAHARA INTERNATIONAL PETROCHEMICAL CO.,n/a,SIPCHEM AB,491,n/a,n/a,"$5,254",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,VOLKSWAGEN AG,n/a,VOW GR,34,n/a,n/a,"$5,244",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CASS INFORMATION SYSTEMS, INC.",n/a,CASS US,79,n/a,n/a,"$5,196",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHUFERSAL LTD.,n/a,SAE IT,306,n/a,n/a,"$5,140",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SERES GROUP CO. LTD.,n/a,601127 C1,173,n/a,n/a,"$5,117",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PEGASUS HAVA TASIMACILIGI AS,n/a,PGSUS TI,526,n/a,n/a,"$5,115",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA MERCHANTS ENERGY SHIPPING CO. LTD.,n/a,601872 C1,"3,604",n/a,n/a,"$5,112",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA EVERBRIGHT LTD.,n/a,165 HK,"4,625",n/a,n/a,"$5,096",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TECHTARGET, INC.",n/a,TTGT US,159,n/a,n/a,"$5,090",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LATAM AIRLINES GROUP SA,n/a,LTM CI,"228,095",n/a,n/a,"$5,086",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,S-OIL CORP.,n/a,010950 KS,84,n/a,n/a,"$5,052",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ZHEJIANG JINGSHENG MECHANICAL & ELECTRICAL CO. LTD.,n/a,300316 C2,712,n/a,n/a,"$5,032",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,VAREX IMAGING CORP.,n/a,VREX US,212,n/a,n/a,"$4,989",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EREGLI DEMIR VE CELIK FABRIKALARI TAS,n/a,EREGL TI,"4,476",n/a,n/a,"$4,988",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GAMMA COMMUNICATIONS PLC,n/a,GAMA LN,158,n/a,n/a,"$4,899",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ERSTE GROUP BANK AG,n/a,RBAG CP,49,n/a,n/a,"$4,847",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,QL RESOURCES BHD.,n/a,QLG MK,"2,819",n/a,n/a,"$4,847",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HAITONG SECURITIES CO. LTD.,n/a,600837 C1,"1,962",n/a,n/a,"$4,827",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,RATOS AB,n/a,RATOB SS,"1,051",n/a,n/a,"$4,814",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LS ELECTRIC CO. LTD.,n/a,010120 KS,27,n/a,n/a,"$4,813",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ARRAY TECHNOLOGIES, INC.",n/a,ARRY US,493,n/a,n/a,"$4,805",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHENWAN HONGYUAN GROUP CO. LTD.,n/a,000166 C2,"4,025",n/a,n/a,"$4,764",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"PLDT, INC.",n/a,TEL PM,131,n/a,n/a,"$4,751",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA AIRLINES LTD.,n/a,2610 TT,"3,741",n/a,n/a,"$4,727",0.00%,,,,,
