Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARBA,Balanced,Fixed Income,All Assets,,AltaLink LP,Name of Issuer/Counterparty,,Corporate,,,,,,593780.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Amadeus It Group Sa,Name of Issuer/Counterparty,,Corporate,,,,,,725668.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,AMAL Trustees Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,7925122.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Amazon.Com Inc,Name of Issuer/Counterparty,,Corporate,,,,,,10393211.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Amcor Flexibles North America Inc,Name of Issuer/Counterparty,,Corporate,,,,,,2960787.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,American Express Co,Name of Issuer/Counterparty,,Corporate,,,,,,9364059.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,American Homes 4 Rent LP,Name of Issuer/Counterparty,,Corporate,,,,,,2691245.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,American Honda Finance Corp,Name of Issuer/Counterparty,,Corporate,,,,,,6968400.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,American Medical Systems Europe BV,Name of Issuer/Counterparty,,Corporate,,,,,,1146644.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,American Tower Corp,Name of Issuer/Counterparty,,Corporate,,,,,,8074975.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Amgen Inc,Name of Issuer/Counterparty,,Corporate,,,,,,14835778.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,AMP Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,9251628.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Ampol Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,63593180.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Amprion GmbH,Name of Issuer/Counterparty,,Corporate,,,,,,1737216.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Amvest RCF Custodian BV,Name of Issuer/Counterparty,,Corporate,,,,,,1202303.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Anglian Water Osprey Financing PLC,Name of Issuer/Counterparty,,Corporate,,,,,,1410942.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Anglian Water Services Financing PLC,Name of Issuer/Counterparty,,Corporate,,,,,,868553.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Anglo American Capital PLC,Name of Issuer/Counterparty,,Corporate,,,,,,3297034.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Anheuser-Busch Cos LLC / Anheuser-Busch InBev Worldwide Inc,Name of Issuer/Counterparty,,Corporate,,,,,,9592638.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Anheuser-Busch InBev SA/NV,Name of Issuer/Counterparty,,Corporate,,,,,,4835757.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Annington Funding PLC,Name of Issuer/Counterparty,,Corporate,,,,,,491384.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Antero Resources Corp,Name of Issuer/Counterparty,,Corporate,,,,,,2253055.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Aon North America Inc,Name of Issuer/Counterparty,,Corporate,,,,,,4670783.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,AP Moller - Maersk A/S,Name of Issuer/Counterparty,,Corporate,,,,,,713271.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Apollo Debt Solutions BDC,Name of Issuer/Counterparty,,Corporate,,,,,,1376521.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,APPF Commercial Finance Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,15254534.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Apple Inc,Name of Issuer/Counterparty,,Corporate,,,,,,16094077.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,APRR SA,Name of Issuer/Counterparty,,Corporate,,,,,,1396171.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,ArcelorMittal SA,Name of Issuer/Counterparty,,Corporate,,,,,,3684736.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Ares Capital Corp,Name of Issuer/Counterparty,,Corporate,,,,,,5942597.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Ares Strategic Income Fund,Name of Issuer/Counterparty,,Corporate,,,,,,575610.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Arkema Sa,Name of Issuer/Counterparty,,Corporate,,,,,,582531.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Aroundtown Sa,Name of Issuer/Counterparty,,Corporate,,,,,,665169.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Arthur J Gallagher & Co,Name of Issuer/Counterparty,,Corporate,,,,,,3247008.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Asahi Group Holdings Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,562844.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,ASB Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,645917.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Asml Holding Nv,Name of Issuer/Counterparty,,Corporate,,,,,,874236.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Asr Nederland Nv,Name of Issuer/Counterparty,,Corporate,,,,,,1175684.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Assa Abloy Ab,Name of Issuer/Counterparty,,Corporate,,,,,,731610.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,ASTM SpA,Name of Issuer/Counterparty,,Corporate,,,,,,658656.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Astrazeneca Finance LLC,Name of Issuer/Counterparty,,Corporate,,,,,,6332542.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,AstraZeneca PLC,Name of Issuer/Counterparty,,Corporate,,,,,,642798.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,AT&T Inc,Name of Issuer/Counterparty,,Corporate,,,,,,18537702.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Athene Global Funding,Name of Issuer/Counterparty,,Corporate,,,,,,31487510.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Athene Holding Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,595651.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Atmos Energy Corp,Name of Issuer/Counterparty,,Corporate,,,,,,3834266.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Auckland International Airport Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,9060840.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Ausgrid Finance Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,1436481.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,AusNet Services Holdings Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,52575978.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Australia & New Zealand Banking Group Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,618868038.0,0.26,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Australia & New Zealand Banking Group Ltd/New York NY,Name of Issuer/Counterparty,,Corporate,,,,,,7262265.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Australia Pacific Airports Melbourne Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,23911954.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Australian Unity Healthcare Property Trust,Name of Issuer/Counterparty,,Corporate,,,,,,11113838.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Australian Unity Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,29291213.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Autoroutes du Sud de la France SA,Name of Issuer/Counterparty,,Corporate,,,,,,692293.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Autostrade per l'Italia SpA,Name of Issuer/Counterparty,,Corporate,,,,,,1813233.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Aviva PLC,Name of Issuer/Counterparty,,Corporate,,,,,,718259.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Axa Sa,Name of Issuer/Counterparty,,Corporate,,,,,,2442654.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Ayvens SA,Name of Issuer/Counterparty,,Corporate,,,,,,1950898.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Balder Finland Oyj,Name of Issuer/Counterparty,,Corporate,,,,,,457705.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Banco Bilbao Vizcaya Argentaria SA,Name of Issuer/Counterparty,,Corporate,,,,,,4252175.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Banco BPM SpA,Name of Issuer/Counterparty,,Corporate,,,,,,1287163.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Banco De Sabadell Sa,Name of Issuer/Counterparty,,Corporate,,,,,,1048432.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Banco Santander SA,Name of Issuer/Counterparty,,Corporate,,,,,,59138917.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Banco Santander SA/New York,Name of Issuer/Counterparty,,Corporate,,,,,,29346025.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of America Corp,Name of Issuer/Counterparty,,Corporate,,,,,,36400907.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of Ireland Group PLC,Name of Issuer/Counterparty,,Corporate,,,,,,1014589.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of Montreal,Name of Issuer/Counterparty,,Corporate,,,,,,10510979.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of Montreal/Chicago IL,Name of Issuer/Counterparty,,Corporate,,,,,,28785565.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of New York Mellon Corp/The,Name of Issuer/Counterparty,,Corporate,,,,,,11606959.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of Nova Scotia/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,66023776.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of Nova Scotia/The,Name of Issuer/Counterparty,,Corporate,,,,,,8897012.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bank of Queensland Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,19041846.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Banque Federative du Credit Mutuel SA,Name of Issuer/Counterparty,,Corporate,,,,,,14882778.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Barclays PLC,Name of Issuer/Counterparty,,Corporate,,,,,,49843933.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Basf Se,Name of Issuer/Counterparty,,Corporate,,,,,,2363824.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Baxter International Inc,Name of Issuer/Counterparty,,Corporate,,,,,,3141104.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bayer AG,Name of Issuer/Counterparty,,Corporate,,,,,,2495121.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bayer US Finance LLC,Name of Issuer/Counterparty,,Corporate,,,,,,3494526.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Becton Dickinson & Co,Name of Issuer/Counterparty,,Corporate,,,,,,1241875.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bell Telephone Co of Canada or Bell Canada,Name of Issuer/Counterparty,,Corporate,,,,,,2919630.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bendigo & Adelaide Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,223705155.0,0.09,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Berkshire Hathaway Finance Corp,Name of Issuer/Counterparty,,Corporate,,,,,,3713768.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Berlin Hyp AG,Name of Issuer/Counterparty,,Corporate,,,,,,682792.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bertelsmann SE & Co KGaA,Name of Issuer/Counterparty,,Corporate,,,,,,705236.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BHP Billiton Finance Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,1390310.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blackrock Inc,Name of Issuer/Counterparty,,Corporate,,,,,,5705855.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blackstone Holdings Finance Co LLC,Name of Issuer/Counterparty,,Corporate,,,,,,676200.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blackstone Private Credit Fund,Name of Issuer/Counterparty,,Corporate,,,,,,2844364.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blackstone Property Partners Europe Holdings Sarl,Name of Issuer/Counterparty,,Corporate,,,,,,3350199.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blackstone Reg Finance Co LLC,Name of Issuer/Counterparty,,Corporate,,,,,,1668950.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blackstone Secured Lending Fund,Name of Issuer/Counterparty,,Corporate,,,,,,1153620.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blend Funding PLC,Name of Issuer/Counterparty,,Corporate,,,,,,346369.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blue Owl Capital Corp,Name of Issuer/Counterparty,,Corporate,,,,,,1560437.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Blue Owl Credit Income Corp,Name of Issuer/Counterparty,,Corporate,,,,,,360168.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BMW Canada Inc,Name of Issuer/Counterparty,,Corporate,,,,,,323576.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BMW Finance NV,Name of Issuer/Counterparty,,Corporate,,,,,,3538209.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BMW International Investment BV,Name of Issuer/Counterparty,,Corporate,,,,,,474203.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BMW US Capital LLC,Name of Issuer/Counterparty,,Corporate,,,,,,4855311.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BNP Paribas SA,Name of Issuer/Counterparty,,Corporate,,,,,,80451878.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Boeing Co/The,Name of Issuer/Counterparty,,Corporate,,,,,,13656447.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Booking Holdings Inc,Name of Issuer/Counterparty,,Corporate,,,,,,2457044.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Boston Properties LP,Name of Issuer/Counterparty,,Corporate,,,,,,3900081.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bouygues Sa,Name of Issuer/Counterparty,,Corporate,,,,,,1685556.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BP Capital Markets America Inc,Name of Issuer/Counterparty,,Corporate,,,,,,8814334.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BP Capital Markets BV,Name of Issuer/Counterparty,,Corporate,,,,,,3079637.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BP Capital Markets PLC,Name of Issuer/Counterparty,,Corporate,,,,,,1455984.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,BPCE SA,Name of Issuer/Counterparty,,Corporate,,,,,,13254116.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Brighthouse Financial Global Funding,Name of Issuer/Counterparty,,Corporate,,,,,,2893621.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Brisbane Airport Corp Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,9217446.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bristol-Myers Squibb Co,Name of Issuer/Counterparty,,Corporate,,,,,,8782485.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,British Telecommunications PLC,Name of Issuer/Counterparty,,Corporate,,,,,,2539789.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Broadcom Inc,Name of Issuer/Counterparty,,Corporate,,,,,,11460692.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Brookfield Finance II Inc,Name of Issuer/Counterparty,,Corporate,,,,,,426078.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Brookfield Infrastructure Finance ULC,Name of Issuer/Counterparty,,Corporate,,,,,,783880.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Brookfield Renewable Partners ULC,Name of Issuer/Counterparty,,Corporate,,,,,,948831.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Brooklyn Union Gas Co/The,Name of Issuer/Counterparty,,Corporate,,,,,,3959107.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bruce Power LP,Name of Issuer/Counterparty,,Corporate,,,,,,824794.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Bunge Ltd Finance Corp,Name of Issuer/Counterparty,,Corporate,,,,,,2835419.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Burberry Group Plc,Name of Issuer/Counterparty,,Corporate,,,,,,278856.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Burlington Northern Santa Fe LLC,Name of Issuer/Counterparty,,Corporate,,,,,,4655420.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CA Auto Bank SPA/Ireland,Name of Issuer/Counterparty,,Corporate,,,,,,493924.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cadent Finance PLC,Name of Issuer/Counterparty,,Corporate,,,,,,3255212.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Caisse Nationale de Reassurance Mutuelle Agricole Groupama,Name of Issuer/Counterparty,,Corporate,,,,,,714604.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CaixaBank SA,Name of Issuer/Counterparty,,Corporate,,,,,,6196431.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Camden Property Trust,Name of Issuer/Counterparty,,Corporate,,,,,,3535281.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cameron LNG LLC,Name of Issuer/Counterparty,,Corporate,,,,,,2279838.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Canadian Imperial Bank of Commerce,Name of Issuer/Counterparty,,Corporate,,,,,,3287648.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Canadian Imperial Bank of Commerce/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,55044501.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Canadian National Railway Co,Name of Issuer/Counterparty,,Corporate,,,,,,1650080.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Canadian Natural Resources Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,1101028.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Canadian Pacific Railway Co,Name of Issuer/Counterparty,,Corporate,,,,,,4847380.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Capgemini Se,Name of Issuer/Counterparty,,Corporate,,,,,,697513.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Capital One Financial Corp,Name of Issuer/Counterparty,,Corporate,,,,,,9042496.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Capital Power Corp,Name of Issuer/Counterparty,,Corporate,,,,,,823197.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cardinal Health Inc,Name of Issuer/Counterparty,,Corporate,,,,,,3445206.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Carlsberg Breweries A/S,Name of Issuer/Counterparty,,Corporate,,,,,,965836.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Carrefour Sa,Name of Issuer/Counterparty,,Corporate,,,,,,1239648.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Carrier Global Corp,Name of Issuer/Counterparty,,Corporate,,,,,,3254880.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Caterpillar Financial Services Corp,Name of Issuer/Counterparty,,Corporate,,,,,,3454087.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Caterpillar Inc,Name of Issuer/Counterparty,,Corporate,,,,,,3427949.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CBRE Services Inc,Name of Issuer/Counterparty,,Corporate,,,,,,2210386.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CCEP Finance Ireland DAC,Name of Issuer/Counterparty,,Corporate,,,,,,591213.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Celanese US Holdings LLC,Name of Issuer/Counterparty,,Corporate,,,,,,945912.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cellnex Finance Co SA,Name of Issuer/Counterparty,,Corporate,,,,,,3122860.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cencora Inc,Name of Issuer/Counterparty,,Corporate,,,,,,539725.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Centene Corp,Name of Issuer/Counterparty,,Corporate,,,,,,8061677.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CenterPoint Energy Houston Electric LLC,Name of Issuer/Counterparty,,Corporate,,,,,,1128591.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CenterPoint Energy Resources Corp,Name of Issuer/Counterparty,,Corporate,,,,,,4392129.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Charles Schwab Corp/The,Name of Issuer/Counterparty,,Corporate,,,,,,5877716.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Charter Communications Operating LLC / Charter Communications Operating Capital,Name of Issuer/Counterparty,,Corporate,,,,,,7854692.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Choice Properties Real Estate Investment Trust,Name of Issuer/Counterparty,,Corporate,,,,,,1097500.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Chorus Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,18967556.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Chubb INA Holdings LLC,Name of Issuer/Counterparty,,Corporate,,,,,,691630.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cie de Saint-Gobain SA,Name of Issuer/Counterparty,,Corporate,,,,,,2930786.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cie Generale des Etablissements Michelin SCA,Name of Issuer/Counterparty,,Corporate,,,,,,727569.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cigna Group/The,Name of Issuer/Counterparty,,Corporate,,,,,,8779293.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cisco Systems Inc,Name of Issuer/Counterparty,,Corporate,,,,,,6129395.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Citibank NA,Name of Issuer/Counterparty,,Corporate,,,,,,4606337.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Citigroup Inc,Name of Issuer/Counterparty,,Corporate,,,,,,24193479.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Citizens Bank NA/Providence RI,Name of Issuer/Counterparty,,Corporate,,,,,,3462298.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CK Hutchison Group Telecom Finance SA,Name of Issuer/Counterparty,,Corporate,,,,,,611232.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Clarion Funding PLC,Name of Issuer/Counterparty,,Corporate,,,,,,934975.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Cloverie PLC for Zurich Insurance Co Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,452307.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,CNH Industrial Capital Canada Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,161812.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Coastal Gaslink Pipeline LP,Name of Issuer/Counterparty,,Corporate,,,,,,1757984.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Fixed Income,All Assets,,Coca-Cola Co/The,Name of Issuer/Counterparty,,Corporate,,,,,,9094235.0,0.0,,,,,,,nan,nan
