Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LOCALIZA RENT A CAR SA,-,RENT3,Brazil,475090.0,,-,3999430.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ZURICH INSURANCE GROUP AG,-,ZURN,Switzerland,4161.0,,-,3994682.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BOSIDENG INTERNATIONAL HOLDINGS LTD.,-,3998,Hong Kong,4946977.0,,-,3990885.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CONSTELLATION BRANDS, INC.",-,STZ,United States,11141.0,,-,3976565.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VIVA ENERGY GROUP LTD.,-,VEA,Australia,1505618.0,,-,3959775.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GEBERIT AG,-,GEBN,Switzerland,4285.0,,-,3928870.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INTEL CORP.,-,INTC,United States,121180.0,,-,3924192.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KINROSS GOLD CORP.,-,K,Canada,259556.0,,-,3891319.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CSX CORP.,-,CSX,United States,74550.0,,-,3885511.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EMPIRE CO. LTD.,-,EMPA,Canada,78403.0,,-,3864410.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ATLAS COPCO AB,-,ATCOA,Sweden,154914.0,,-,3823531.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HIKMA PHARMACEUTICALS PLC,-,HIK,United Kingdom,94245.0,,-,3799332.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BP PLC,-,BP,United Kingdom,476027.0,,-,3784177.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MOTOROLA SOLUTIONS, INC.",-,MSI,United States,5060.0,,-,3777460.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CUMMINS, INC.",-,CMI,United States,6694.0,,-,3768754.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ,United States,38992.0,,-,3761594.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TYSON FOODS, INC.",-,TSN,United States,40365.0,,-,3744732.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,RELX PLC,-,REL,United Kingdom,50580.0,,-,3712893.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HARGREAVES LANSDOWN PLC,-,HL,United Kingdom,165991.0,,-,3686650.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SOCIETE GENERALE SA,-,GLE,France,80785.0,,-,3669560.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC,United States,11769.0,,-,3665734.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FINECOBANK BANCA FINECO SPA,-,FBK,Italy,129855.0,,-,3646394.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ELECTRONIC ARTS, INC.",-,EA,United States,15406.0,,-,3640432.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WASTE MANAGEMENT, INC.",-,WM,United States,11109.0,,-,3620518.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"GARTNER, INC.",-,IT,United States,4624.0,,-,3618654.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMSONITE INTERNATIONAL SA,-,1910,Hong Kong,799067.0,,-,3588676.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KENVUE, INC.",-,KVUE,United States,103818.0,,-,3579922.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CENTENE CORP.,-,CNC,United States,36489.0,,-,3570247.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PRYSMIAN SPA,-,PRY,Italy,34513.0,,-,3559180.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FIVE-STAR BUSINESS FINANCE LTD.,-,FIVESTAR,India,243703.0,,-,3557549.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CARDINAL HEALTH, INC.",-,CAH,United States,18581.0,,-,3549092.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PANDORA AS,-,PNDORA,Denmark,11935.0,,-,3525431.0,0.0001
