Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Air Products And Chemicals Inc,,,,,,,,,,1791948.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Airbus Se,,,,,,,,,,1593577.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Akzo Nobel NV,,,,,,,,,,664458.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Alectra Inc,,,,,,,,,,162233.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Alexandria Real Estate Equities Inc,,,,,,,,,,1993406.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Alimentation Couche-Tard Inc,,,,,,,,,,986133.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Allianz Finance II BV,,,,,,,,,,1129898.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Allianz Se,,,,,,,,,,625577.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Ally Financial Inc,,,,,,,,,,1078298.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Alstom SA,,,,,,,,,,1108415.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Altagas Ltd,,,,,,,,,,906888.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AltaLink LP,,,,,,,,,,593780.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Amadeus It Group Sa,,,,,,,,,,725668.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AMAL Trustees Pty Ltd,,,,,,,,,,7925122.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Amazon.Com Inc,,,,,,,,,,10393211.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Amcor Flexibles North America Inc,,,,,,,,,,2960787.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,American Express Co,,,,,,,,,,9364059.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,American Homes 4 Rent LP,,,,,,,,,,2691245.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,American Honda Finance Corp,,,,,,,,,,6968400.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,American Medical Systems Europe BV,,,,,,,,,,1146644.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,American Tower Corp,,,,,,,,,,8074975.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Amgen Inc,,,,,,,,,,14835778.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AMP Bank Ltd,,,,,,,,,,9251628.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Ampol Ltd,,,,,,,,,,63593180.0,0.0003
