Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,cbus,Balanced Growth,Listed equity,1,KYOEI SANGYO CO LTD/TOKYO COMMON STOCK JPY,,6498405,SEDOL,,Technology,Semiconductors,2204.6,,,52087.23,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KYOWA LEATHER CLOTH CO LTD COMMON STOCK JPY,,6499505,SEDOL,,Basic Materials,Chemicals,41808.71,,,305920.62,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,L&T FINANCE LTD COMMON STOCK INR 10,,B5KYHQ1,SEDOL,,Financial Services,Credit Services,456518.67,,,1168085.88,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,L'OREAL,,4057808,SEDOL,,Consumer Defensive,Household & Personal Products,87285.72,,,49903708.11,0.0007
2024-12-31,cbus,Balanced Growth,Listed equity,1,LA FRANCAISE DES JEUX SACA COMMON STOCK EUR,,BG0SC10,SEDOL,,Consumer Cyclical,Gambling,13760.66,,,856583.16,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,LABCORP HOLDINGS,,BSBK800,SEDOL,,Healthcare,Diagnostics & Research,135076.78,,,50029568.96,0.0007
2024-12-31,cbus,Balanced Growth,Listed equity,1,LAM RESEARCH CORP COMMON STOCK USD 0.001,,BSML4N7,SEDOL,,Technology,Semiconductor Equipment & Materials,514060.26,,,59970237.67,0.0008
2024-12-31,cbus,Balanced Growth,Listed equity,1,LAMB WESTON HOLDINGS,,BDQZFJ3,SEDOL,,Consumer Defensive,Packaged Foods,136029.49,,,14682791.71,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,LANTHEUS HOLDINGS INC COMMON STOCK USD 0.01,,BP8S8J5,SEDOL,,Healthcare,Drug Manufacturers - Specialty & Generic,110893.87,,,16022878.74,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,LARGAN PRECISION CO,,6451668,SEDOL,,Technology,Electronic Components,17968.73,,,2367971.82,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,LARSEN & TOUBRO,,B0166K8,SEDOL,,Industrials,Engineering & Construction,99617.61,,,6779864.09,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,LEG IMMOBILIEN,,B9G6L89,SEDOL,,Real Estate,Real Estate Services,7755.39,,,1060988.79,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,LEGAL & GENERAL GROUP,,560399,SEDOL,,,,977213.67,,,4542412.53,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,LEGEND HOLDINGS CORP,,BYMW733,SEDOL,,Technology,Computer Hardware,1042353.59,,,1725145.28,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,LEGRAND,,B11ZRK9,SEDOL,,Industrials,Electrical Equipment & Parts,5738.27,,,902500.11,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,LEIDOS HOLDINGS,,BDV82B8,SEDOL,,Technology,Information Technology Services,8257.02,,,1921193.3,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,LENNAR CORP A,,2511920,SEDOL,,Consumer Cyclical,Residential Construction,224823.0,,,49518069.09,0.0007
2024-12-31,cbus,Balanced Growth,Listed equity,1,LENOVO GROUP,,6218089,SEDOL,,Technology,Computer Hardware,4717369.77,,,9886851.11,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,LENS TECHNOLOGY A (HK-C),,BD5CP17,SEDOL,,Technology,Electronic Components,89827.54,,,435290.67,0.0
