Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,% Ownership,Units Held,Address,Value (AUD),Weighting (%)
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ENDEAVOUR MINING PLC,-,EDV,LN,,4076.0,-,117493.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"NIPPON EXPRESS HOLDINGS, INC.",-,9147,JP,,4758.0,-,117020.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HULIC CO. LTD.,-,3003,JP,,8249.0,-,116145.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PEGATRON CORP.,-,4938,TT,,25536.0,-,115614.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BHARAT PETROLEUM CORP. LTD.,-,BPCL,IN,,20944.0,-,115552.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GETINGE AB,-,GETIB,SS,,4348.0,-,115387.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TELKOM INDONESIA PERSERO TBK. PT,-,TLKM,IJ,,424285.0,-,115382.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CITIC SECURITIES CO. LTD.,-,6030,HK,,25933.0,-,115119.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INVESTMENT AB LATOUR,-,LATOB,SS,,2852.0,-,115032.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CENCOSUD SA,-,CENCOSUD,CI,,31853.0,-,113806.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SG FLEET GROUP LTD.,-,SGF,AU,,33170.0,-,113109.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TAIWAN COOPERATIVE FINANCIAL HOLDING CO. LTD.,-,5880,TT,,93942.0,-,112461.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AEROPORTS DE PARIS SA,-,ADP,FP,,602.0,-,112389.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WHARF HOLDINGS LTD.,-,4,HK,,24585.0,-,111690.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VEDANTA LTD.,-,VEDL,IN,,13210.0,-,110763.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HITACHI CONSTRUCTION MACHINERY CO. LTD.,-,6305,JP,,3045.0,-,110070.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SOFINA SA,-,SOF,BB,,294.0,-,107527.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JIO FINANCIAL SERVICES LTD.,-,JIOFIN,IN,,19018.0,-,107165.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CEMEX SAB DE CV,-,CEMEXCPO,MM,,118054.0,-,107107.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DAVIDE CAMPARI-MILANO NV,-,CPR,IM,,10630.0,-,106990.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,YAGEO CORP.,-,2327,TT,,3980.0,-,106068.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,601398,C1,,69218.0,-,105986.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PARKLAND CORP.,-,PKI,CN,,2886.0,-,105351.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TOTO LTD.,-,5332,JP,,2665.0,-,104192.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ACCIONA SA,-,ANA,SM,,573.0,-,104180.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CANADIAN UTILITIES LTD.,-,CU,CN,,2659.0,-,104064.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF COMMUNICATIONS CO. LTD.,-,601328,C1,,60018.0,-,103189.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WIWYNN CORP.,-,6669,TT,,793.0,-,102362.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MERCURY NZ LTD.,-,MCY,NZ,,19290.0,-,102112.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAGAX AB,-,SAGAB,SS,,3061.0,-,101222.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,L E LUNDBERGFORETAGEN AB,-,LUNDB,SS,,1376.0,-,100754.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LENOVO GROUP LTD.,-,992,HK,,47901.0,-,100392.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMSUNG C&T CORP.,-,028260,KS,,796.0,-,100264.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GJENSIDIGE FORSIKRING ASA,-,GJF,NO,,3503.0,-,100123.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WOORI FINANCIAL GROUP, INC.",-,316140,KS,,5837.0,-,98431.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HERO MOTOCORP LTD.,-,HMCL,IN,,1231.0,-,96608.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ZOZO, INC.",-,3092,JP,,1919.0,-,96585.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMSUNG LIFE INSURANCE CO. LTD.,-,032830,KS,,928.0,-,96505.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JD SPORTS FASHION PLC,-,JD,LN,,49660.0,-,96331.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JDE PEET'S NV,-,JDEP,NA,,3479.0,-,96183.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CHUBU ELECTRIC POWER CO., INC.",-,9502,JP,,5631.0,-,95797.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EVERGREEN MARINE CORP. TAIWAN LTD.,-,2603,TT,,8565.0,-,94939.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AVICOPTER PLC,-,600038,C1,,11119.0,-,94867.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,IONEER LTD.,-,INR,AU,,590619.0,-,94499.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AMPLIFON SPA,-,AMP,IM,,2255.0,-,93718.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GENTING SINGAPORE LTD.,-,GENS,SP,,102970.0,-,93261.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GREAT WALL MOTOR CO. LTD.,-,2333,HK,,32753.0,-,93025.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"JFE HOLDINGS, INC.",-,5411,JP,,5076.0,-,92820.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHAROEN POKPHAND FOODS PCL,-,CPFF,TB,,85482.0,-,92325.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TURK HAVA YOLLARI AO,-,THYAO,TI,,7192.0,-,92307.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASTRA INTERNATIONAL TBK. PT,-,ASII,IJ,,186400.0,-,91655.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BRITANNIA INDUSTRIES LTD.,-,BRIT,IN,,1019.0,-,91521.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SG HOLDINGS CO. LTD.,-,9143,JP,,5900.0,-,91319.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INDOFOOD SUKSES MAKMUR TBK. PT,-,INDF,IJ,,118118.0,-,91268.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET3,BZ,,10183.0,-,90860.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CITIC LTD.,-,267,HK,,47266.0,-,90512.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VODACOM GROUP LTD.,-,VOD,SJ,,10394.0,-,90175.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SHANGHAI PUDONG DEVELOPMENT BANK CO. LTD.,-,600000,C1,,39478.0,-,89888.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BACHEM HOLDING AG,-,BANB,SW,,860.0,-,88791.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EDP RENOVAVEIS SA,-,EDPR,PL,,5237.0,-,87940.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WISTRON CORP.,-,3231,TT,,17130.0,-,87766.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ALMARAI CO. JSC,-,ALMARAI,AB,,3564.0,-,87618.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA OVERSEAS LAND & INVESTMENT LTD.,-,688,HK,,33784.0,-,87103.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TAISHIN FINANCIAL HOLDING CO. LTD.,-,2887,TT,,101067.0,-,86636.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TSINGTAO BREWERY CO. LTD.,-,168,HK,,7296.0,-,86166.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AUROBINDO PHARMA LTD.,-,ARBP,IN,,3420.0,-,86108.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,POSTAL SAVINGS BANK OF CHINA CO. LTD.,-,1658,HK,,90408.0,-,86094.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SUN PHARMACEUTICAL INDUSTRIES LTD.,-,SUNP,IN,,2407.0,-,85659.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SINOPHARM GROUP CO. LTD.,-,1099,HK,,19033.0,-,84293.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"IGM FINANCIAL, INC.",-,IGM,CN,,1634.0,-,84229.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GRIFOLS SA,-,GRF,SM,,5498.0,-,84121.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TATA CONSUMER PRODUCTS LTD.,-,TATACONS,IN,,4816.0,-,83109.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD.,-,600887,C1,,12372.0,-,82618.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ANGLOGOLD ASHANTI PLC,-,ANG,SJ,,2290.0,-,82513.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"BCE, INC.",-,BCE,CN,,2175.0,-,81405.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WANT WANT CHINA HOLDINGS LTD.,-,151,HK,,85809.0,-,81357.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EURAZEO SE,-,RF,FP,,673.0,-,81040.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CATCHER TECHNOLOGY CO. LTD.,-,2474,TT,,8406.0,-,80343.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,YANG MING MARINE TRANSPORT CORP.,-,2609,TT,,21412.0,-,79854.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DIASORIN SPA,-,DIA,IM,,479.0,-,79785.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,REC LTD.,-,RECL,IN,,8312.0,-,78509.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SINOPAC FINANCIAL HOLDINGS CO. LTD.,-,2890,TT,,69449.0,-,78350.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ENN ENERGY HOLDINGS LTD.,-,2688,HK,,6709.0,-,77910.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TINGYI CAYMAN ISLANDS HOLDING CORP.,-,322,HK,,36798.0,-,77428.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,REMGRO LTD.,-,REM,SJ,,5787.0,-,76825.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INDUSTRIAL BANK CO. LTD.,-,601166,C1,,17875.0,-,75784.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SWATCH GROUP AG,-,UHRN,SW,,1322.0,-,75649.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ELIA GROUP SA,-,ELI,BB,,604.0,-,75194.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPF,TB,,13292.0,-,74927.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SUZANO SA,-,SUZB3,BZ,,4616.0,-,74549.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WEICHAI POWER CO. LTD.,-,2338,HK,,29977.0,-,74047.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KOBE BUSSAN CO. LTD.,-,3038,JP,,2094.0,-,74016.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LG CORP.,-,003550,KS,,936.0,-,73959.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF COMMUNICATIONS CO. LTD.,-,3328,HK,,55038.0,-,73124.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASPEN PHARMACARE HOLDINGS LTD.,-,APN,SJ,,5175.0,-,73016.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DABUR INDIA LTD.,-,DABUR,IN,,7592.0,-,72615.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHAROEN POKPHAND INDONESIA TBK. PT,-,CPIN,IJ,,150046.0,-,71671.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GODREJ CONSUMER PRODUCTS LTD.,-,GCPL,IN,,3463.0,-,70696.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CP AXTRA PCL,-,CPAXTF,TB,,54673.0,-,70576.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA STATE CONSTRUCTION ENGINEERING CORP. LTD.,-,601668,C1,,53119.0,-,70522.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,POWER FINANCE CORP. LTD.,-,POWF,IN,,8266.0,-,69943.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD.,-,000895,C2,,12150.0,-,69790.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANCOLOMBIA SA,-,PFBCOLO,CB,,5394.0,-,69567.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HUA NAN FINANCIAL HOLDINGS CO. LTD.,-,2880,TT,,53826.0,-,69343.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA RESOURCES GAS GROUP LTD.,-,1193,HK,,10817.0,-,69161.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"COMPAL ELECTRONICS, INC.",-,2324,TT,,37115.0,-,68841.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HEILONGJIANG AGRICULTURE CO. LTD.,-,600598,C1,,21032.0,-,68643.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KOREA ELECTRIC POWER CORP.,-,015760,KS,,3105.0,-,68293.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GERDAU SA,-,GGBR4,BZ,,14389.0,-,68240.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FORMOSA PLASTICS CORP.,-,1301,TT,,38384.0,-,67129.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,OTP BANK NYRT,-,OTP,HB,,761.0,-,67081.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LIAONING PORT CO. LTD.,-,601880,C1,,174932.0,-,66964.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CLARIANT AG,-,CLN,SW,,3708.0,-,66687.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SEB SA,-,SK,FP,,446.0,-,65246.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,UNIMICRON TECHNOLOGY CORP.,-,3037,TT,,9358.0,-,65004.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NAN YA PLASTICS CORP.,-,1303,TT,,44094.0,-,64951.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AVICHINA INDUSTRY & TECHNOLOGY CO. LTD.,-,2357,HK,,80099.0,-,64285.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KOREA ZINC CO. LTD.,-,010130,KS,,58.0,-,64071.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VIBRA ENERGIA SA,-,VBBR3,BZ,,13688.0,-,63842.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TELECOM ITALIA SPA,-,TIT,IM,,152129.0,-,62742.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AKBANK TAS,-,AKBNK,TI,,20870.0,-,61818.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CJ CHEILJEDANG CORP.,-,097950,KS,,218.0,-,61133.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,COBRAM ESTATE OLIVES LTD.,-,CBO,AU,,28247.0,-,60731.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NATIONAL BANK OF GREECE SA,-,ETE,GA,,4729.0,-,60579.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA GALAXY SECURITIES CO. LTD.,-,6881,HK,,40208.0,-,59273.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TCC GROUP HOLDINGS CO. LTD.,-,1101,TT,,37908.0,-,59201.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DLF LTD.,-,DLFU,IN,,3797.0,-,59091.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SHANGHAI BAOSIGHT SOFTWARE CO. LTD.,-,900926,CH,,21936.0,-,56864.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MUTHOOT FINANCE LTD.,-,MUTH,IN,,1410.0,-,56836.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INVENTEC CORP.,-,2356,TT,,22999.0,-,56764.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INDIAN OIL CORP. LTD.,-,IOCL,IN,,22029.0,-,56690.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"SK, INC.",-,034730,KS,,389.0,-,56086.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,-,OFSS,IN,,232.0,-,55987.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CARL ZEISS MEDITEC AG,-,AFX,GR,,715.0,-,54422.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMVARDHANA MOTHERSON INTERNATIONAL LTD.,-,MOTHERSO,IN,,18470.0,-,54399.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TURKIYE IS BANKASI AS,-,ISCTR,TI,,87837.0,-,54323.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HINDUSTAN PETROLEUM CORP. LTD.,-,HPCL,IN,,7013.0,-,54077.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WENS FOODSTUFF GROUP CO. LTD.,-,300498,C2,,14687.0,-,53656.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JINDAL STEEL & POWER LTD.,-,JSP,IN,,2962.0,-,52013.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMSUNG SDS CO. LTD.,-,018260,KS,,368.0,-,51639.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HYUNDAI MOTOR CO.,-,005387,KS,,301.0,-,51469.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MABANEE CO. KPSC,-,MABANEE,KK,,12813.0,-,51149.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASHOK LEYLAND LTD.,-,AL,IN,,12269.0,-,51034.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NEPI ROCKCASTLE NV,-,NRP,SJ,,4285.0,-,50604.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DIVI'S LABORATORIES LTD.,-,DIVI,IN,,439.0,-,50531.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ANHUI CONCH CEMENT CO. LTD.,-,914,HK,,12213.0,-,50482.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FOSHAN HAITIAN FLAVOURING & FOOD CO. LTD.,-,603288,C1,,4965.0,-,50422.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HYUNDAI MOTOR CO.,-,005385,KS,,301.0,-,50348.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AIRPORTS OF THAILAND PCL,-,AOTF,TB,,17717.0,-,49936.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CGN POWER CO. LTD.,-,1816,HK,,84064.0,-,49814.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TOKYO ELECTRIC POWER CO. HOLDINGS, INC.",-,9501,JP,,10183.0,-,49708.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VIPSHOP HOLDINGS LTD.,-,VIPS,US,,2268.0,-,49345.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA HONGQIAO GROUP LTD.,-,1378,HK,,20144.0,-,49254.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EVA AIRWAYS CORP.,-,2618,TT,,22523.0,-,49210.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GRASIM INDUSTRIES LTD.,-,GRASIM,IN,,1066.0,-,49139.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GIGABYTE TECHNOLOGY CO. LTD.,-,2376,TT,,3648.0,-,48974.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"HLB, INC.",-,028300,KS,,606.0,-,48592.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HOTAI MOTOR CO. LTD.,-,2207,TT,,1586.0,-,48368.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BRF SA,-,BRFS3,BZ,,7249.0,-,48058.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANQUE SAUDI FRANSI,-,BSF,AB,,7035.0,-,47902.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ZTE CORP.,-,763,HK,,9295.0,-,47057.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA MINSHENG BANKING CORP. LTD.,-,1988,HK,,65586.0,-,46910.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ACER, INC.",-,2353,TT,,23792.0,-,46649.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CENTRAL PATTANA PCL,-,CPNF,TB,,17273.0,-,46639.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JSW STEEL LTD.,-,JSTL,IN,,2736.0,-,46537.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA GAS HOLDINGS LTD.,-,384,HK,,32864.0,-,46260.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA RESOURCES BEER HOLDINGS CO. LTD.,-,291,HK,,8803.0,-,46215.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA RESOURCES POWER HOLDINGS CO. LTD.,-,836,HK,,11737.0,-,46075.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASIAN PAINTS LTD.,-,APNT,IN,,1070.0,-,46050.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HAITONG SECURITIES CO. LTD.,-,6837,HK,,32293.0,-,45994.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FORMOSA CHEMICALS & FIBRE CORP.,-,1326,TT,,33943.0,-,45650.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA PETROLEUM & CHEMICAL CORP.,-,600028,C1,,30834.0,-,45576.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KUNLUN ENERGY CO. LTD.,-,135,HK,,26012.0,-,45431.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HUATAI SECURITIES CO. LTD.,-,6886,HK,,16622.0,-,45345.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INDUSTRIAL BANK OF KOREA,-,024110,KS,,2878.0,-,45252.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,COSCO SHIPPING HOLDINGS CO. LTD.,-,1919,HK,,16971.0,-,45167.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MPHASIS LTD.,-,MPHL,IN,,838.0,-,45025.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA PACIFIC INSURANCE GROUP CO. LTD.,-,601601,C1,,5964.0,-,44972.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,YAPI VE KREDI BANKASI AS,-,YKBNK,TI,,31904.0,-,44621.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PPB GROUP BHD.,-,PEP,MK,,9945.0,-,44542.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHENG SHIN RUBBER INDUSTRY CO. LTD.,-,2105,TT,,18399.0,-,44460.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NEW CHINA LIFE INSURANCE CO. LTD.,-,1336,HK,,9041.0,-,44363.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ARAB NATIONAL BANK,-,ARNB,AB,,4893.0,-,44338.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AP MOLLER - MAERSK AS,-,MAERSKA,DC,,17.0,-,44334.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HAIDILAO INTERNATIONAL HOLDING LTD.,-,6862,HK,,13323.0,-,44046.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NATURA & CO. HOLDING SA,-,NTCO3,BZ,,13117.0,-,43758.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MOL HUNGARIAN OIL & GAS PLC,-,MOL,HB,,3925.0,-,43568.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF BEIJING CO. LTD.,-,601169,C1,,31913.0,-,43427.0,0.0
